event_date,channel,region,device,sessions,leads,signups,paid_signups
2024-07-10,organic,apac,tablet,40,3,1,0
2024-07-10,organic,latam,tablet,27,2,1,0
2024-07-10,paid_search,us,desktop,719,69,40,11
2024-07-10,paid_search,eu,desktop,319,32,17,5
2024-07-10,paid_search,apac,desktop,157,19,12,3
2024-07-10,paid_search,latam,desktop,95,11,7,1
2024-07-10,paid_search,us,mobile,682,80,32,8
2024-07-10,paid_search,eu,mobile,361,43,21,5
2024-07-10,paid_search,apac,mobile,147,15,7,2
2024-07-10,paid_search,latam,mobile,102,12,6,1
2024-07-10,paid_search,us,tablet,152,15,8,2
2024-07-10,paid_search,eu,tablet,73,8,4,1
2024-07-10,paid_search,apac,tablet,37,4,2,1
2024-07-10,paid_search,latam,tablet,22,3,2,0
2024-07-10,paid_social,us,desktop,605,42,19,3
2024-07-10,paid_social,eu,desktop,293,22,9,1
2024-07-10,paid_social,apac,desktop,121,10,4,1
2024-07-10,paid_social,latam,desktop,80,6,3,0
2024-07-10,paid_social,us,mobile,590,43,15,2
2024-07-10,paid_social,eu,mobile,262,16,5,1
2024-07-10,paid_social,apac,mobile,135,10,3,0
2024-07-10,paid_social,latam,mobile,89,6,2,0
2024-07-10,paid_social,us,tablet,130,9,3,0
2024-07-10,paid_social,eu,tablet,66,5,2,0
2024-07-10,paid_social,apac,tablet,32,2,1,0
2024-07-10,paid_social,latam,tablet,21,1,0,0
2024-07-10,email,us,desktop,204,28,10,1
2024-07-10,email,eu,desktop,95,14,5,0
2024-07-10,email,apac,desktop,37,5,1,0
2024-07-10,email,latam,desktop,30,4,1,0
2024-07-10,email,us,mobile,202,30,8,1
2024-07-10,email,eu,mobile,95,12,3,0
2024-07-10,email,apac,mobile,47,6,2,0
2024-07-10,email,latam,mobile,28,4,1,0
2024-07-10,email,us,tablet,50,7,2,0
2024-07-10,email,eu,tablet,21,3,1,0
2024-07-10,email,apac,tablet,10,1,0,0
2024-07-10,email,latam,tablet,8,1,0,0
2024-07-10,referral,us,desktop,324,31,16,3
2024-07-10,referral,eu,desktop,148,14,7,2
2024-07-10,referral,apac,desktop,75,7,3,1
2024-07-10,referral,latam,desktop,56,5,2,0
2024-07-10,referral,us,mobile,327,30,13,3
2024-07-10,referral,eu,mobile,152,15,7,1
2024-07-10,referral,apac,mobile,85,8,3,1
2024-07-10,referral,latam,mobile,42,4,2,0
2024-07-10,referral,us,tablet,88,9,4,1
2024-07-10,referral,eu,tablet,34,3,1,0
2024-07-10,referral,apac,tablet,18,2,1,0
2024-07-10,referral,latam,tablet,11,1,0,0
2024-07-11,organic,us,desktop,1082,83,46,9
2024-07-11,organic,eu,desktop,383,29,14,3
2024-07-11,organic,apac,desktop,243,20,10,2
2024-07-11,organic,latam,desktop,137,11,5,1
2024-07-11,organic,us,mobile,765,63,24,4
2024-07-11,organic,eu,mobile,382,35,13,2
2024-07-11,organic,apac,mobile,167,14,5,1
2024-07-11,organic,latam,mobile,123,10,4,1
2024-07-11,organic,us,tablet,199,16,6,1
2024-07-11,organic,eu,tablet,97,8,3,1
2024-07-11,organic,apac,tablet,45,4,2,0
2024-07-11,organic,latam,tablet,32,3,1,0
2024-07-11,paid_search,us,desktop,830,93,48,14
2024-07-11,paid_search,eu,desktop,297,34,22,6
2024-07-11,paid_search,apac,desktop,152,16,8,3
2024-07-11,paid_search,latam,desktop,91,10,6,1
2024-07-11,paid_search,us,mobile,526,65,33,9
2024-07-11,paid_search,eu,mobile,316,35,17,4
2024-07-11,paid_search,apac,mobile,159,18,9,3
2024-07-11,paid_search,latam,mobile,90,10,4,1
2024-07-11,paid_search,us,tablet,173,17,9,3
2024-07-11,paid_search,eu,tablet,78,8,4,1
2024-07-11,paid_search,apac,tablet,33,3,2,1
2024-07-11,paid_search,latam,tablet,20,2,1,0
2024-07-11,paid_social,us,desktop,672,46,19,3
2024-07-11,paid_social,eu,desktop,270,17,7,1
2024-07-11,paid_social,apac,desktop,124,9,4,1
2024-07-11,paid_social,latam,desktop,97,7,3,0
2024-07-11,paid_social,us,mobile,670,45,14,2
2024-07-11,paid_social,eu,mobile,316,23,7,1
2024-07-11,paid_social,apac,mobile,128,10,3,0
2024-07-11,paid_social,latam,mobile,79,5,2,0
2024-07-11,paid_social,us,tablet,133,9,4,1
2024-07-11,paid_social,eu,tablet,63,5,2,0
2024-07-11,paid_social,apac,tablet,30,2,1,0
2024-07-11,paid_social,latam,tablet,21,1,0,0
2024-07-11,email,us,desktop,189,24,8,1
2024-07-11,email,eu,desktop,98,13,4,0
2024-07-11,email,apac,desktop,54,8,3,0
2024-07-11,email,latam,desktop,21,3,1,0
2024-07-11,email,us,mobile,207,27,7,1
2024-07-11,email,eu,mobile,84,12,3,0
2024-07-11,email,apac,mobile,36,5,1,0
2024-07-11,email,latam,mobile,32,4,1,0
2024-07-11,email,us,tablet,44,6,2,0
2024-07-11,email,eu,tablet,20,3,1,0
2024-07-11,email,apac,tablet,9,1,0,0
2024-07-11,email,latam,tablet,7,1,0,0
2024-07-11,referral,us,desktop,345,36,18,4
2024-07-11,referral,eu,desktop,154,14,8,2
2024-07-11,referral,apac,desktop,69,7,4,1
2024-07-11,referral,latam,desktop,53,5,3,0
2024-07-11,referral,us,mobile,330,29,12,2
2024-07-11,referral,eu,mobile,158,15,6,1
2024-07-11,referral,apac,mobile,68,6,2,0
2024-07-11,referral,latam,mobile,49,4,2,0
2024-07-11,referral,us,tablet,84,8,3,1
2024-07-11,referral,eu,tablet,39,4,2,0
2024-07-11,referral,apac,tablet,18,2,1,0
2024-07-11,referral,latam,tablet,11,1,0,0
2024-07-12,organic,us,desktop,1166,93,41,7
2024-07-12,organic,eu,desktop,418,39,18,3
2024-07-12,organic,apac,desktop,229,19,11,2
2024-07-12,organic,latam,desktop,135,12,6,1
2024-07-12,organic,us,mobile,1050,82,29,5
2024-07-12,organic,eu,mobile,524,39,14,2
2024-07-12,organic,apac,mobile,177,14,5,1
2024-07-12,organic,latam,mobile,132,11,4,1
2024-07-12,organic,us,tablet,256,21,9,2
2024-07-12,organic,eu,tablet,102,9,4,1
2024-07-12,organic,apac,tablet,43,4,2,0
2024-07-12,organic,latam,tablet,30,3,1,0
2024-07-12,paid_search,us,desktop,739,84,55,17
2024-07-12,paid_search,eu,desktop,329,37,22,6
2024-07-12,paid_search,apac,desktop,174,21,15,4
2024-07-12,paid_search,latam,desktop,104,11,6,1
2024-07-12,paid_search,us,mobile,740,70,30,9
2024-07-12,paid_search,eu,mobile,338,36,15,4
2024-07-12,paid_search,apac,mobile,157,16,7,2
2024-07-12,paid_search,latam,mobile,116,12,7,1
2024-07-12,paid_search,us,tablet,145,15,8,2
2024-07-12,paid_search,eu,tablet,80,9,5,1
2024-07-12,paid_search,apac,tablet,35,4,2,1
2024-07-12,paid_search,latam,tablet,22,2,1,0
2024-07-12,paid_social,us,desktop,538,34,14,2
2024-07-12,paid_social,eu,desktop,288,19,9,1
2024-07-12,paid_social,apac,desktop,160,12,5,1
2024-07-12,paid_social,latam,desktop,102,8,4,0
2024-07-12,paid_social,us,mobile,699,47,16,2
2024-07-12,paid_social,eu,mobile,304,21,7,1
2024-07-12,paid_social,apac,mobile,140,9,3,0
2024-07-12,paid_social,latam,mobile,81,6,2,0
2024-07-12,paid_social,us,tablet,124,9,3,0
2024-07-12,paid_social,eu,tablet,54,4,1,0
2024-07-12,paid_social,apac,tablet,23,2,1,0
2024-07-12,paid_social,latam,tablet,21,1,0,0
2024-07-12,email,us,desktop,179,26,9,1
2024-07-12,email,eu,desktop,91,12,4,0
2024-07-12,email,apac,desktop,42,6,2,0
2024-07-12,email,latam,desktop,28,4,1,0
2024-07-12,email,us,mobile,219,29,7,1
2024-07-12,email,eu,mobile,96,14,4,0
2024-07-12,email,apac,mobile,55,8,2,0
2024-07-12,email,latam,mobile,31,4,1,0
2024-07-12,email,us,tablet,52,7,2,0
2024-07-12,email,eu,tablet,18,3,1,0
2024-07-12,email,apac,tablet,8,1,0,0
2024-07-12,email,latam,tablet,5,1,0,0
2024-07-12,referral,us,desktop,343,33,16,3
2024-07-12,referral,eu,desktop,156,15,8,2
2024-07-12,referral,apac,desktop,63,7,4,1
2024-07-12,referral,latam,desktop,53,4,2,0
2024-07-12,referral,us,mobile,354,33,14,3
2024-07-12,referral,eu,mobile,178,17,7,2
2024-07-12,referral,apac,mobile,78,8,3,1
2024-07-12,referral,latam,mobile,49,4,2,0
2024-07-12,referral,us,tablet,69,6,3,1
2024-07-12,referral,eu,tablet,33,3,1,0
2024-07-12,referral,apac,tablet,17,2,1,0
2024-07-12,referral,latam,tablet,12,1,0,0
2024-07-13,organic,us,desktop,789,71,30,6
2024-07-13,organic,eu,desktop,418,31,14,3
2024-07-13,organic,apac,desktop,188,16,7,1
2024-07-13,organic,latam,desktop,130,11,5,1
2024-07-13,organic,us,mobile,882,72,26,4
2024-07-13,organic,eu,mobile,402,35,13,2
2024-07-13,organic,apac,mobile,178,15,5,1
2024-07-13,organic,latam,mobile,119,9,3,0
2024-07-13,organic,us,tablet,212,20,9,2
2024-07-13,organic,eu,tablet,70,6,2,0
2024-07-13,organic,apac,tablet,37,3,1,0
2024-07-13,organic,latam,tablet,25,2,1,0
2024-07-13,paid_search,us,desktop,591,69,44,14
2024-07-13,paid_search,eu,desktop,303,33,20,5
2024-07-13,paid_search,apac,desktop,125,13,8,3
2024-07-13,paid_search,latam,desktop,80,9,5,1
2024-07-13,paid_search,us,mobile,661,73,33,8
2024-07-13,paid_search,eu,mobile,264,28,14,5
2024-07-13,paid_search,apac,mobile,121,14,6,2
2024-07-13,paid_search,latam,mobile,83,9,4,1
2024-07-13,paid_search,us,tablet,125,15,9,3
2024-07-13,paid_search,eu,tablet,60,6,4,1
2024-07-13,paid_search,apac,tablet,31,3,2,1
2024-07-13,paid_search,latam,tablet,20,2,1,0
2024-07-13,paid_social,us,desktop,498,36,13,2
2024-07-13,paid_social,eu,desktop,217,13,6,1
2024-07-13,paid_social,apac,desktop,97,7,3,0
2024-07-13,paid_social,latam,desktop,90,6,2,0
2024-07-13,paid_social,us,mobile,597,37,13,2
2024-07-13,paid_social,eu,mobile,232,16,5,1
2024-07-13,paid_social,apac,mobile,107,8,3,0
2024-07-13,paid_social,latam,mobile,69,4,1,0
2024-07-13,paid_social,us,tablet,113,8,3,0
2024-07-13,paid_social,eu,tablet,59,3,1,0
2024-07-13,paid_social,apac,tablet,23,2,1,0
2024-07-13,paid_social,latam,tablet,14,1,0,0
2024-07-13,email,us,desktop,156,21,8,1
2024-07-13,email,eu,desktop,80,10,4,0
2024-07-13,email,apac,desktop,36,5,2,0
2024-07-13,email,latam,desktop,29,4,1,0
2024-07-13,email,us,mobile,172,27,5,0
2024-07-13,email,eu,mobile,73,9,2,0
2024-07-13,email,apac,mobile,36,5,1,0
2024-07-13,email,latam,mobile,27,4,1,0
2024-07-13,email,us,tablet,41,6,2,0
2024-07-13,email,eu,tablet,17,2,1,0
2024-07-13,email,apac,tablet,8,1,0,0
2024-07-13,email,latam,tablet,6,1,0,0
2024-07-13,referral,us,desktop,274,28,14,3
2024-07-13,referral,eu,desktop,120,10,6,1
2024-07-13,referral,apac,desktop,70,6,3,1
2024-07-13,referral,latam,desktop,33,3,2,0
2024-07-13,referral,us,mobile,301,31,13,3
2024-07-13,referral,eu,mobile,151,14,6,1
2024-07-13,referral,apac,mobile,64,5,2,1
2024-07-13,referral,latam,mobile,42,4,2,0
2024-07-13,referral,us,tablet,64,6,3,1
2024-07-13,referral,eu,tablet,23,2,1,0
2024-07-13,referral,apac,tablet,12,1,0,0
2024-07-13,referral,latam,tablet,9,1,1,0
2024-07-14,organic,us,desktop,867,70,37,7
2024-07-14,organic,eu,desktop,414,33,17,3
2024-07-14,organic,apac,desktop,191,15,6,1
2024-07-14,organic,latam,desktop,108,9,3,0
2024-07-14,organic,us,mobile,832,69,24,5
2024-07-14,organic,eu,mobile,348,31,13,2
2024-07-14,organic,apac,mobile,182,15,6,1
2024-07-14,organic,latam,mobile,115,10,3,0
2024-07-14,organic,us,tablet,192,17,7,1
2024-07-14,organic,eu,tablet,93,8,3,1
2024-07-14,organic,apac,tablet,41,4,2,0
2024-07-14,organic,latam,tablet,28,2,1,0
2024-07-14,paid_search,us,desktop,636,65,39,11
2024-07-14,paid_search,eu,desktop,246,28,17,4
2024-07-14,paid_search,apac,desktop,144,16,11,3
2024-07-14,paid_search,latam,desktop,78,9,5,1
2024-07-14,paid_search,us,mobile,613,67,28,9
2024-07-14,paid_search,eu,mobile,246,25,11,3
2024-07-14,paid_search,apac,mobile,123,13,6,2
2024-07-14,paid_search,latam,mobile,85,9,4,1
2024-07-14,paid_search,us,tablet,125,14,7,2
2024-07-14,paid_search,eu,tablet,61,7,4,1
2024-07-14,paid_search,apac,tablet,27,3,2,1
2024-07-14,paid_search,latam,tablet,17,2,1,0
2024-07-14,paid_social,us,desktop,523,36,16,2
2024-07-14,paid_social,eu,desktop,217,16,7,1
2024-07-14,paid_social,apac,desktop,117,8,3,0
2024-07-14,paid_social,latam,desktop,64,4,1,0
2024-07-14,paid_social,us,mobile,488,31,10,1
2024-07-14,paid_social,eu,mobile,253,18,5,1
2024-07-14,paid_social,apac,mobile,103,7,2,0
2024-07-14,paid_social,latam,mobile,63,4,1,0
2024-07-14,paid_social,us,tablet,124,9,3,0
2024-07-14,paid_social,eu,tablet,54,4,2,0
2024-07-14,paid_social,apac,tablet,25,2,1,0
2024-07-14,paid_social,latam,tablet,13,1,0,0
2024-07-14,email,us,desktop,170,26,9,1
2024-07-14,email,eu,desktop,85,11,4,0
2024-07-14,email,apac,desktop,39,6,2,0
2024-07-14,email,latam,desktop,25,3,1,0
2024-07-14,email,us,mobile,186,28,7,1
2024-07-14,email,eu,mobile,93,12,3,0
2024-07-14,email,apac,mobile,36,5,1,0
2024-07-14,email,latam,mobile,24,3,1,0
2024-07-14,email,us,tablet,35,5,1,0
2024-07-14,email,eu,tablet,18,2,1,0
2024-07-14,email,apac,tablet,8,1,0,0
2024-07-14,email,latam,tablet,6,1,0,0
2024-07-14,referral,us,desktop,286,27,15,3
2024-07-14,referral,eu,desktop,109,10,5,1
2024-07-14,referral,apac,desktop,59,6,3,1
2024-07-14,referral,latam,desktop,43,4,2,0
2024-07-14,referral,us,mobile,300,30,11,3
2024-07-14,referral,eu,mobile,136,13,6,1
2024-07-14,referral,apac,mobile,59,6,2,1
2024-07-14,referral,latam,mobile,41,4,2,0
2024-07-14,referral,us,tablet,65,6,3,1
2024-07-14,referral,eu,tablet,33,3,1,0
2024-07-14,referral,apac,tablet,13,1,0,0
2024-07-14,referral,latam,tablet,9,1,0,0
2024-07-15,organic,us,desktop,886,68,31,6
2024-07-15,organic,eu,desktop,503,40,18,3
2024-07-15,organic,apac,desktop,217,19,7,2
2024-07-15,organic,latam,desktop,134,11,6,1
2024-07-15,organic,us,mobile,902,71,24,4
2024-07-15,organic,eu,mobile,408,34,13,2
2024-07-15,organic,apac,mobile,225,20,8,2
2024-07-15,organic,latam,mobile,144,12,4,1
2024-07-15,organic,us,tablet,197,17,7,1
2024-07-15,organic,eu,tablet,75,6,3,0
2024-07-15,organic,apac,tablet,54,4,2,0
2024-07-15,organic,latam,tablet,28,2,1,0
2024-07-15,paid_search,us,desktop,715,75,44,13
2024-07-15,paid_search,eu,desktop,234,26,14,4
2024-07-15,paid_search,apac,desktop,147,15,10,3
2024-07-15,paid_search,latam,desktop,103,12,7,1
2024-07-15,paid_search,us,mobile,672,82,38,12
2024-07-15,paid_search,eu,mobile,307,30,14,4
2024-07-15,paid_search,apac,mobile,166,18,8,3
2024-07-15,paid_search,latam,mobile,98,11,4,1
2024-07-15,paid_search,us,tablet,146,17,11,3
2024-07-15,paid_search,eu,tablet,65,8,5,1
2024-07-15,paid_search,apac,tablet,32,4,2,1
2024-07-15,paid_search,latam,tablet,22,2,1,0
2024-07-15,paid_social,us,desktop,592,41,18,3
2024-07-15,paid_social,eu,desktop,333,22,10,1
2024-07-15,paid_social,apac,desktop,131,11,5,1
2024-07-15,paid_social,latam,desktop,85,6,3,0
2024-07-15,paid_social,us,mobile,644,48,15,3
2024-07-15,paid_social,eu,mobile,326,23,8,1
2024-07-15,paid_social,apac,mobile,139,10,3,0
2024-07-15,paid_social,latam,mobile,92,7,2,0
2024-07-15,paid_social,us,tablet,148,10,3,0
2024-07-15,paid_social,eu,tablet,62,4,2,0
2024-07-15,paid_social,apac,tablet,29,2,1,0
2024-07-15,paid_social,latam,tablet,17,1,0,0
2024-07-15,email,us,desktop,224,32,11,1
2024-07-15,email,eu,desktop,78,11,4,0
2024-07-15,email,apac,desktop,48,7,2,0
2024-07-15,email,latam,desktop,26,4,1,0
2024-07-15,email,us,mobile,221,30,8,1
2024-07-15,email,eu,mobile,104,13,4,0
2024-07-15,email,apac,mobile,48,7,2,0
2024-07-15,email,latam,mobile,27,4,1,0
2024-07-15,email,us,tablet,45,6,2,0
2024-07-15,email,eu,tablet,23,3,1,0
2024-07-15,email,apac,tablet,10,1,0,0
2024-07-15,email,latam,tablet,6,1,0,0
2024-07-15,referral,us,desktop,351,33,18,4
2024-07-15,referral,eu,desktop,135,12,7,1
2024-07-15,referral,apac,desktop,61,6,3,1
2024-07-15,referral,latam,desktop,51,5,3,1
2024-07-15,referral,us,mobile,358,37,14,3
2024-07-15,referral,eu,mobile,157,16,6,1
2024-07-15,referral,apac,mobile,76,7,3,1
2024-07-15,referral,latam,mobile,45,4,2,0
2024-07-15,referral,us,tablet,76,7,3,1
2024-07-15,referral,eu,tablet,30,3,2,0
2024-07-15,referral,apac,tablet,14,1,1,0
2024-07-15,referral,latam,tablet,10,1,0,0
2024-07-16,organic,us,desktop,1038,90,37,8
2024-07-16,organic,eu,desktop,428,36,15,2
2024-07-16,organic,apac,desktop,218,18,8,2
2024-07-16,organic,latam,desktop,139,11,5,1
2024-07-16,organic,us,mobile,930,83,28,6
2024-07-16,organic,eu,mobile,560,46,16,3
2024-07-16,organic,apac,mobile,208,17,6,1
2024-07-16,organic,latam,mobile,130,11,4,1
2024-07-16,organic,us,tablet,231,19,8,2
2024-07-16,organic,eu,tablet,91,7,3,0
2024-07-16,organic,apac,tablet,46,4,2,0
2024-07-16,organic,latam,tablet,34,3,1,0
2024-07-16,paid_search,us,desktop,672,75,48,14
2024-07-16,paid_search,eu,desktop,338,37,23,6
2024-07-16,paid_search,apac,desktop,145,18,10,3
2024-07-16,paid_search,latam,desktop,110,12,8,2
2024-07-16,paid_search,us,mobile,788,91,41,11
2024-07-16,paid_search,eu,mobile,327,36,17,4
2024-07-16,paid_search,apac,mobile,113,13,6,2
2024-07-16,paid_search,latam,mobile,114,12,5,1
2024-07-16,paid_search,us,tablet,150,15,8,2
2024-07-16,paid_search,eu,tablet,70,8,4,1
2024-07-16,paid_search,apac,tablet,38,4,2,1
2024-07-16,paid_search,latam,tablet,23,2,1,0
2024-07-16,paid_social,us,desktop,681,50,22,3
2024-07-16,paid_social,eu,desktop,276,21,8,1
2024-07-16,paid_social,apac,desktop,137,11,4,1
2024-07-16,paid_social,latam,desktop,73,5,2,0
2024-07-16,paid_social,us,mobile,574,38,12,2
2024-07-16,paid_social,eu,mobile,297,18,5,1
2024-07-16,paid_social,apac,mobile,126,8,3,0
2024-07-16,paid_social,latam,mobile,77,5,2,0
2024-07-16,paid_social,us,tablet,155,10,4,1
2024-07-16,paid_social,eu,tablet,62,4,1,0
2024-07-16,paid_social,apac,tablet,31,2,1,0
2024-07-16,paid_social,latam,tablet,21,1,0,0
2024-07-16,email,us,desktop,238,31,10,1
2024-07-16,email,eu,desktop,100,14,5,0
2024-07-16,email,apac,desktop,43,7,3,0
2024-07-16,email,latam,desktop,22,3,1,0
2024-07-16,email,us,mobile,218,31,8,1
2024-07-16,email,eu,mobile,98,14,3,0
2024-07-16,email,apac,mobile,47,6,2,0
2024-07-16,email,latam,mobile,30,4,1,0
2024-07-16,email,us,tablet,43,6,2,0
2024-07-16,email,eu,tablet,22,3,1,0
2024-07-16,email,apac,tablet,10,1,0,0
2024-07-16,email,latam,tablet,7,1,0,0
2024-07-16,referral,us,desktop,370,39,21,5
2024-07-16,referral,eu,desktop,181,19,11,2
2024-07-16,referral,apac,desktop,90,8,5,1
2024-07-16,referral,latam,desktop,54,5,3,0
2024-07-16,referral,us,mobile,370,37,16,4
2024-07-16,referral,eu,mobile,168,16,7,1
2024-07-16,referral,apac,mobile,75,7,3,1
2024-07-16,referral,latam,mobile,51,5,2,0
2024-07-16,referral,us,tablet,86,8,4,1
2024-07-16,referral,eu,tablet,31,3,1,0
2024-07-16,referral,apac,tablet,13,1,1,0
2024-07-16,referral,latam,tablet,12,1,1,0
2024-07-17,organic,us,desktop,996,85,33,6
2024-07-17,organic,eu,desktop,413,34,15,2
2024-07-17,organic,apac,desktop,225,18,8,2
2024-07-17,organic,latam,desktop,139,11,5,1
2024-07-17,organic,us,mobile,855,66,23,5
2024-07-17,organic,eu,mobile,367,30,11,2
2024-07-17,organic,apac,mobile,222,17,7,1
2024-07-17,organic,latam,mobile,139,11,3,0
2024-07-17,organic,us,tablet,211,18,8,1
2024-07-17,organic,eu,tablet,79,6,2,0
2024-07-17,organic,apac,tablet,52,4,2,0
2024-07-17,organic,latam,tablet,37,3,1,0
2024-07-17,paid_search,us,desktop,736,90,56,18
2024-07-17,paid_search,eu,desktop,353,40,25,7
2024-07-17,paid_search,apac,desktop,163,17,11,4
2024-07-17,paid_search,latam,desktop,95,11,6,1
2024-07-17,paid_search,us,mobile,702,80,40,11
2024-07-17,paid_search,eu,mobile,371,41,20,6
2024-07-17,paid_search,apac,mobile,161,18,8,3
2024-07-17,paid_search,latam,mobile,110,12,6,1
2024-07-17,paid_search,us,tablet,164,18,9,3
2024-07-17,paid_search,eu,tablet,83,9,5,1
2024-07-17,paid_search,apac,tablet,34,4,2,1
2024-07-17,paid_search,latam,tablet,21,3,2,0
2024-07-17,paid_social,us,desktop,621,46,21,3
2024-07-17,paid_social,eu,desktop,262,17,8,1
2024-07-17,paid_social,apac,desktop,134,9,4,1
2024-07-17,paid_social,latam,desktop,95,6,2,0
2024-07-17,paid_social,us,mobile,681,50,16,2
2024-07-17,paid_social,eu,mobile,321,24,8,1
2024-07-17,paid_social,apac,mobile,146,10,3,0
2024-07-17,paid_social,latam,mobile,92,6,2,0
2024-07-17,paid_social,us,tablet,143,10,4,1
2024-07-17,paid_social,eu,tablet,63,5,2,0
2024-07-17,paid_social,apac,tablet,32,2,1,0
2024-07-17,paid_social,latam,tablet,21,2,1,0
2024-07-17,email,us,desktop,195,30,10,1
2024-07-17,email,eu,desktop,103,16,6,1
2024-07-17,email,apac,desktop,36,5,2,0
2024-07-17,email,latam,desktop,29,4,1,0
2024-07-17,email,us,mobile,210,27,6,1
2024-07-17,email,eu,mobile,96,14,4,0
2024-07-17,email,apac,mobile,42,6,2,0
2024-07-17,email,latam,mobile,28,4,1,0
2024-07-17,email,us,tablet,46,6,2,0
2024-07-17,email,eu,tablet,22,3,1,0
2024-07-17,email,apac,tablet,10,1,0,0
2024-07-17,email,latam,tablet,7,1,0,0
2024-07-17,referral,us,desktop,330,30,16,3
2024-07-17,referral,eu,desktop,171,16,8,2
2024-07-17,referral,apac,desktop,68,6,3,1
2024-07-17,referral,latam,desktop,42,4,2,0
2024-07-17,referral,us,mobile,284,24,9,2
2024-07-17,referral,eu,mobile,142,12,5,1
2024-07-17,referral,apac,mobile,76,7,3,1
2024-07-17,referral,latam,mobile,45,4,2,0
2024-07-17,referral,us,tablet,86,8,4,1
2024-07-17,referral,eu,tablet,40,4,2,0
2024-07-17,referral,apac,tablet,17,2,1,0
2024-07-17,referral,latam,tablet,12,1,0,0
2024-07-18,organic,us,desktop,1077,96,45,8
2024-07-18,organic,eu,desktop,430,38,18,3
2024-07-18,organic,apac,desktop,207,18,9,2
2024-07-18,organic,latam,desktop,140,13,6,1
2024-07-18,organic,us,mobile,902,78,28,5
2024-07-18,organic,eu,mobile,386,33,12,2
2024-07-18,organic,apac,mobile,240,19,6,1
2024-07-18,organic,latam,mobile,131,13,4,0
2024-07-18,organic,us,tablet,216,19,8,2
2024-07-18,organic,eu,tablet,92,9,3,1
2024-07-18,organic,apac,tablet,46,4,2,0
2024-07-18,organic,latam,tablet,34,3,1,0
2024-07-18,paid_search,us,desktop,743,86,47,13
2024-07-18,paid_search,eu,desktop,306,34,21,6
2024-07-18,paid_search,apac,desktop,153,16,10,3
2024-07-18,paid_search,latam,desktop,94,10,6,1
2024-07-18,paid_search,us,mobile,668,74,39,12
2024-07-18,paid_search,eu,mobile,332,36,15,4
2024-07-18,paid_search,apac,mobile,137,16,6,2
