event_date,channel,spend,clicks,impressions
2025-07-12,organic,0.0,0,0
2025-07-12,paid_search,3922.57,2329,38425
2025-07-12,paid_social,3193.85,2400,100785
2025-07-12,email,32.29,644,5722
2025-07-12,referral,0.0,0,0
2025-07-13,organic,0.0,0,0
2025-07-13,paid_search,5238.79,2852,50053
2025-07-13,paid_social,3361.32,2242,96792
2025-07-13,email,38.61,793,7740
2025-07-13,referral,0.0,0,0
2025-07-14,organic,0.0,0,0
2025-07-14,paid_search,5621.6,3094,49623
2025-07-14,paid_social,4429.97,3075,128574
2025-07-14,email,43.94,876,7733
2025-07-14,referral,0.0,0,0
2025-07-15,organic,0.0,0,0
2025-07-15,paid_search,6011.07,3329,53366
2025-07-15,paid_social,4054.72,2706,126864
2025-07-15,email,42.04,836,7423
2025-07-15,referral,0.0,0,0
2025-07-16,organic,0.0,0,0
2025-07-16,paid_search,4103.99,2175,34221
2025-07-16,paid_social,4155.42,2834,116836
2025-07-16,email,49.72,1006,10264
2025-07-16,referral,0.0,0,0
2025-07-17,organic,0.0,0,0
2025-07-17,paid_search,5583.21,3069,47028
2025-07-17,paid_social,4903.66,3447,136005
2025-07-17,email,47.49,887,8120
2025-07-17,referral,0.0,0,0
2025-07-18,organic,0.0,0,0
2025-07-18,paid_search,6107.03,2973,52515
2025-07-18,paid_social,4212.62,2916,119075
2025-07-18,email,41.71,840,7311
2025-07-18,referral,0.0,0,0
2025-07-19,organic,0.0,0,0
2025-07-19,paid_search,5004.53,2705,43282
2025-07-19,paid_social,3584.51,2339,99463
2025-07-19,email,45.87,860,7854
2025-07-19,referral,0.0,0,0
2025-07-20,organic,0.0,0,0
2025-07-20,paid_search,3774.26,2249,39175
2025-07-20,paid_social,3994.43,2742,119597
2025-07-20,email,39.11,785,6543
2025-07-20,referral,0.0,0,0
2025-07-21,organic,0.0,0,0
2025-07-21,paid_search,5680.0,3099,45833
2025-07-21,paid_social,3534.1,2327,98750
2025-07-21,email,43.19,765,6936
2025-07-21,referral,0.0,0,0
2025-07-22,organic,0.0,0,0
2025-07-22,paid_search,4938.28,2748,43360
2025-07-22,paid_social,3427.14,2611,117867
2025-07-22,email,40.48,832,7013
2025-07-22,referral,0.0,0,0
2025-07-23,organic,0.0,0,0
2025-07-23,paid_search,7044.13,3811,63008
2025-07-23,paid_social,4693.21,3154,135301
2025-07-23,email,48.67,960,8885
2025-07-23,referral,0.0,0,0
2025-07-24,organic,0.0,0,0
2025-07-24,paid_search,5166.59,2841,46009
2025-07-24,paid_social,4044.75,2815,120081
2025-07-24,email,42.89,856,7963
2025-07-24,referral,0.0,0,0
2025-07-25,organic,0.0,0,0
2025-07-25,paid_search,6231.01,3429,57987
2025-07-25,paid_social,4254.55,2754,105321
2025-07-25,email,44.99,835,7521
2025-07-25,referral,0.0,0,0
2025-07-26,organic,0.0,0,0
2025-07-26,paid_search,5499.24,2930,46798
2025-07-26,paid_social,3403.8,2455,111423
2025-07-26,email,44.16,862,7747
2025-07-26,referral,0.0,0,0
2025-07-27,organic,0.0,0,0
2025-07-27,paid_search,4056.24,2222,34345
2025-07-27,paid_social,3121.37,2212,80956
2025-07-27,email,36.93,680,6063
2025-07-27,referral,0.0,0,0
2025-07-28,organic,0.0,0,0
2025-07-28,paid_search,5508.17,2749,40978
2025-07-28,paid_social,4322.83,3073,120040
2025-07-28,email,53.31,1054,8441
2025-07-28,referral,0.0,0,0
2025-07-29,organic,0.0,0,0
2025-07-29,paid_search,5442.93,2758,49516
2025-07-29,paid_social,4190.41,2986,118330
2025-07-29,email,47.42,967,9241
2025-07-29,referral,0.0,0,0
2025-07-30,organic,0.0,0,0
2025-07-30,paid_search,5407.45,2926,47216
2025-07-30,paid_social,4119.27,3024,124407
2025-07-30,email,39.66,786,7420
2025-07-30,referral,0.0,0,0
2025-07-31,organic,0.0,0,0
2025-07-31,paid_search,4883.5,2733,45976
2025-07-31,paid_social,3805.77,2762,119467
2025-07-31,email,44.56,892,7936
2025-07-31,referral,0.0,0,0
2025-08-01,organic,0.0,0,0
2025-08-01,paid_search,6111.63,3146,52395
2025-08-01,paid_social,4485.11,2920,130117
2025-08-01,email,49.09,928,8060
2025-08-01,referral,0.0,0,0
2025-08-02,organic,0.0,0,0
2025-08-02,paid_search,4519.41,2431,39945
2025-08-02,paid_social,3148.79,2279,103854
2025-08-02,email,38.65,805,6857
2025-08-02,referral,0.0,0,0
2025-08-03,organic,0.0,0,0
2025-08-03,paid_search,4584.48,2577,42577
2025-08-03,paid_social,3272.77,2375,96476
2025-08-03,email,37.89,741,6453
2025-08-03,referral,0.0,0,0
2025-08-04,organic,0.0,0,0
2025-08-04,paid_search,5676.04,2981,50303
2025-08-04,paid_social,3182.64,2158,95613
2025-08-04,email,42.1,800,7400
2025-08-04,referral,0.0,0,0
2025-08-05,organic,0.0,0,0
2025-08-05,paid_search,5766.09,3090,47110
2025-08-05,paid_social,3235.33,2461,103226
2025-08-05,email,50.45,1037,9355
2025-08-05,referral,0.0,0,0
2025-08-06,organic,0.0,0,0
2025-08-06,paid_search,5144.72,2799,47273
2025-08-06,paid_social,3480.93,2517,109137
2025-08-06,email,44.21,875,7404
2025-08-06,referral,0.0,0,0
2025-08-07,organic,0.0,0,0
2025-08-07,paid_search,5196.73,2824,45607
2025-08-07,paid_social,3622.76,2741,119877
2025-08-07,email,40.99,870,7703
2025-08-07,referral,0.0,0,0
2025-08-08,organic,0.0,0,0
2025-08-08,paid_search,5639.79,3051,50557
2025-08-08,paid_social,3348.52,2590,105798
2025-08-08,email,49.86,974,9464
2025-08-08,referral,0.0,0,0
2025-08-09,organic,0.0,0,0
2025-08-09,paid_search,3997.42,2269,34743
2025-08-09,paid_social,3074.67,2100,86188
2025-08-09,email,41.41,797,7159
2025-08-09,referral,0.0,0,0
2025-08-10,organic,0.0,0,0
2025-08-10,paid_search,3702.59,2100,36310
2025-08-10,paid_social,2976.49,2306,88415
2025-08-10,email,35.36,683,6264
2025-08-10,referral,0.0,0,0
2025-08-11,organic,0.0,0,0
2025-08-11,paid_search,6720.53,3629,62276
2025-08-11,paid_social,4449.94,2989,119937
2025-08-11,email,43.8,896,8512
2025-08-11,referral,0.0,0,0
2025-08-12,organic,0.0,0,0
2025-08-12,paid_search,4442.7,2558,40149
2025-08-12,paid_social,4121.68,2869,121846
2025-08-12,email,50.68,979,8825
2025-08-12,referral,0.0,0,0
2025-08-13,organic,0.0,0,0
2025-08-13,paid_search,5869.51,3116,47474
2025-08-13,paid_social,3678.67,2559,102737
2025-08-13,email,45.57,915,8601
2025-08-13,referral,0.0,0,0
2025-08-14,organic,0.0,0,0
2025-08-14,paid_search,5661.14,3151,56640
2025-08-14,paid_social,3376.04,2492,106792
2025-08-14,email,40.98,792,7410
2025-08-14,referral,0.0,0,0
2025-08-15,organic,0.0,0,0
2025-08-15,paid_search,7112.97,3983,69678
2025-08-15,paid_social,3134.86,2229,95175
2025-08-15,email,42.39,898,7759
2025-08-15,referral,0.0,0,0
2025-08-16,organic,0.0,0,0
2025-08-16,paid_search,4291.11,2341,37542
2025-08-16,paid_social,2660.67,1859,85562
2025-08-16,email,38.81,756,6704
2025-08-16,referral,0.0,0,0
2025-08-17,organic,0.0,0,0
2025-08-17,paid_search,4637.26,2466,39226
2025-08-17,paid_social,3395.25,2534,107813
2025-08-17,email,39.61,873,7961
2025-08-17,referral,0.0,0,0
2025-08-18,organic,0.0,0,0
2025-08-18,paid_search,5215.2,2858,42593
2025-08-18,paid_social,4172.74,2834,120794
2025-08-18,email,48.23,956,9221
2025-08-18,referral,0.0,0,0
2025-08-19,organic,0.0,0,0
2025-08-19,paid_search,5062.24,2590,44285
2025-08-19,paid_social,4204.65,3109,128709
2025-08-19,email,50.72,954,9084
2025-08-19,referral,0.0,0,0
2025-08-20,organic,0.0,0,0
2025-08-20,paid_search,5552.19,3084,49295
2025-08-20,paid_social,3581.43,2593,106391
2025-08-20,email,50.86,984,8770
2025-08-20,referral,0.0,0,0
2025-08-21,organic,0.0,0,0
2025-08-21,paid_search,6715.71,3354,54577
2025-08-21,paid_social,4572.29,3116,124300
2025-08-21,email,42.15,839,7323
2025-08-21,referral,0.0,0,0
2025-08-22,organic,0.0,0,0
2025-08-22,paid_search,5310.22,3208,51127
2025-08-22,paid_social,3711.88,2652,108667
2025-08-22,email,46.75,928,8275
2025-08-22,referral,0.0,0,0
2025-08-23,organic,0.0,0,0
2025-08-23,paid_search,4963.19,2926,48604
2025-08-23,paid_social,3177.44,2252,100891
2025-08-23,email,39.6,795,6995
2025-08-23,referral,0.0,0,0
2025-08-24,organic,0.0,0,0
2025-08-24,paid_search,3684.71,1931,30859
2025-08-24,paid_social,3308.08,2522,102794
2025-08-24,email,39.97,804,7243
2025-08-24,referral,0.0,0,0
2025-08-25,organic,0.0,0,0
2025-08-25,paid_search,6342.98,3279,55427
2025-08-25,paid_social,5088.75,3508,138190
2025-08-25,email,51.76,1029,9056
2025-08-25,referral,0.0,0,0
2025-08-26,organic,0.0,0,0
2025-08-26,paid_search,5987.59,2965,48239
2025-08-26,paid_social,4031.95,3106,143280
2025-08-26,email,44.77,901,7741
2025-08-26,referral,0.0,0,0
2025-08-27,organic,0.0,0,0
2025-08-27,paid_search,6185.98,3567,55645
2025-08-27,paid_social,3837.01,2662,110172
2025-08-27,email,41.34,865,8071
2025-08-27,referral,0.0,0,0
2025-08-28,organic,0.0,0,0
2025-08-28,paid_search,6773.6,3566,55578
2025-08-28,paid_social,3921.02,3033,126129
2025-08-28,email,43.4,880,7507
2025-08-28,referral,0.0,0,0
2025-08-29,organic,0.0,0,0
2025-08-29,paid_search,6312.87,3549,55847
2025-08-29,paid_social,4139.78,2906,121621
2025-08-29,email,45.93,949,8389
2025-08-29,referral,0.0,0,0
2025-08-30,organic,0.0,0,0
2025-08-30,paid_search,4774.98,2571,40958
2025-08-30,paid_social,3182.59,2334,100869
2025-08-30,email,33.15,725,6651
2025-08-30,referral,0.0,0,0
2025-08-31,organic,0.0,0,0
2025-08-31,paid_search,5067.03,2659,43335
2025-08-31,paid_social,3159.94,2458,103025
2025-08-31,email,37.09,751,6958
2025-08-31,referral,0.0,0,0
2025-09-01,organic,0.0,0,0
2025-09-01,paid_search,6151.86,3192,50850
2025-09-01,paid_social,3800.56,2755,109563
2025-09-01,email,46.27,941,8303
2025-09-01,referral,0.0,0,0
2025-09-02,organic,0.0,0,0
2025-09-02,paid_search,5617.37,3070,46668
2025-09-02,paid_social,4411.71,3120,123997
2025-09-02,email,47.5,957,9047
2025-09-02,referral,0.0,0,0
2025-09-03,organic,0.0,0,0
2025-09-03,paid_search,5429.48,2899,46704
2025-09-03,paid_social,3418.01,2496,95518
2025-09-03,email,41.89,856,8081
2025-09-03,referral,0.0,0,0
2025-09-04,organic,0.0,0,0
2025-09-04,paid_search,5857.13,3208,46446
2025-09-04,paid_social,3077.74,2299,100007
2025-09-04,email,42.1,894,7936
2025-09-04,referral,0.0,0,0
2025-09-05,organic,0.0,0,0
2025-09-05,paid_search,5883.01,3106,47361
2025-09-05,paid_social,4141.42,2885,123781
2025-09-05,email,48.25,986,9195
2025-09-05,referral,0.0,0,0
2025-09-06,organic,0.0,0,0
2025-09-06,paid_search,4618.64,2388,37372
2025-09-06,paid_social,2798.58,2099,93391
2025-09-06,email,39.06,767,7155
2025-09-06,referral,0.0,0,0
2025-09-07,organic,0.0,0,0
2025-09-07,paid_search,5618.1,2980,50815
2025-09-07,paid_social,3662.69,2535,99825
2025-09-07,email,47.64,943,8598
2025-09-07,referral,0.0,0,0
2025-09-08,organic,0.0,0,0
2025-09-08,paid_search,5983.35,3350,50272
2025-09-08,paid_social,4158.75,2999,127923
2025-09-08,email,33.73,643,5560
2025-09-08,referral,0.0,0,0
2025-09-09,organic,0.0,0,0
2025-09-09,paid_search,6003.3,3316,48825
2025-09-09,paid_social,4102.56,2791,110216
2025-09-09,email,40.77,797,7243
2025-09-09,referral,0.0,0,0
2025-09-10,organic,0.0,0,0
2025-09-10,paid_search,5746.7,3229,52533
2025-09-10,paid_social,3808.86,2694,112955
2025-09-10,email,44.6,904,7841
2025-09-10,referral,0.0,0,0
2025-09-11,organic,0.0,0,0
2025-09-11,paid_search,6466.52,3268,49277
2025-09-11,paid_social,4023.36,3036,128451
2025-09-11,email,53.82,1045,10990
2025-09-11,referral,0.0,0,0
2025-09-12,organic,0.0,0,0
2025-09-12,paid_search,5178.9,2816,40295
2025-09-12,paid_social,3855.05,2821,114464
2025-09-12,email,37.87,817,8277
2025-09-12,referral,0.0,0,0
2025-09-13,organic,0.0,0,0
2025-09-13,paid_search,4663.45,2459,40719
2025-09-13,paid_social,3502.8,2396,100971
2025-09-13,email,38.76,786,6586
2025-09-13,referral,0.0,0,0
2025-09-14,organic,0.0,0,0
2025-09-14,paid_search,4726.31,2562,41070
2025-09-14,paid_social,3012.89,2276,95844
2025-09-14,email,44.81,896,8361
2025-09-14,referral,0.0,0,0
2025-09-15,organic,0.0,0,0
2025-09-15,paid_search,5396.96,3035,49553
2025-09-15,paid_social,3638.28,2654,106641
2025-09-15,email,42.69,879,8078
2025-09-15,referral,0.0,0,0
2025-09-16,organic,0.0,0,0
2025-09-16,paid_search,4909.99,2887,45280
2025-09-16,paid_social,3072.04,2309,95040
2025-09-16,email,38.74,841,7572
2025-09-16,referral,0.0,0,0
2025-09-17,organic,0.0,0,0
2025-09-17,paid_search,5002.06,2550,46661
2025-09-17,paid_social,3510.37,2567,111806
2025-09-17,email,41.88,839,8595
2025-09-17,referral,0.0,0,0
2025-09-18,organic,0.0,0,0
2025-09-18,paid_search,5921.97,3118,52229
2025-09-18,paid_social,3057.78,2265,101589
2025-09-18,email,53.54,1055,9866
2025-09-18,referral,0.0,0,0
2025-09-19,organic,0.0,0,0
2025-09-19,paid_search,5611.87,3290,59128
2025-09-19,paid_social,3212.8,2295,90287
2025-09-19,email,52.95,1014,9035
2025-09-19,referral,0.0,0,0
2025-09-20,organic,0.0,0,0
2025-09-20,paid_search,4005.1,2188,33903
2025-09-20,paid_social,3124.05,2106,83639
2025-09-20,email,36.87,800,6928
2025-09-20,referral,0.0,0,0
2025-09-21,organic,0.0,0,0
2025-09-21,paid_search,5918.11,3219,53470
2025-09-21,paid_social,3459.51,2656,111256
2025-09-21,email,36.29,703,6725
2025-09-21,referral,0.0,0,0
2025-09-22,organic,0.0,0,0
2025-09-22,paid_search,6672.42,3357,54505
2025-09-22,paid_social,3473.86,2449,104477
2025-09-22,email,43.92,913,7474
2025-09-22,referral,0.0,0,0
2025-09-23,organic,0.0,0,0
2025-09-23,paid_search,5787.54,3080,48791
2025-09-23,paid_social,2714.9,1962,84217
2025-09-23,email,41.57,843,7417
2025-09-23,referral,0.0,0,0
2025-09-24,organic,0.0,0,0
2025-09-24,paid_search,5617.85,3115,49636
2025-09-24,paid_social,4165.42,3042,133338
2025-09-24,email,48.16,951,9159
2025-09-24,referral,0.0,0,0
2025-09-25,organic,0.0,0,0
2025-09-25,paid_search,5378.63,2938,49478
2025-09-25,paid_social,3936.95,2736,116278
2025-09-25,email,37.36,738,6755
2025-09-25,referral,0.0,0,0
2025-09-26,organic,0.0,0,0
2025-09-26,paid_search,5821.57,2976,49262
2025-09-26,paid_social,3372.24,2406,97336
2025-09-26,email,57.89,1056,9380
2025-09-26,referral,0.0,0,0
2025-09-27,organic,0.0,0,0
2025-09-27,paid_search,4397.48,2460,36186
2025-09-27,paid_social,2881.7,2119,94965
2025-09-27,email,45.72,868,7971
2025-09-27,referral,0.0,0,0
2025-09-28,organic,0.0,0,0
2025-09-28,paid_search,3958.78,2239,37169
2025-09-28,paid_social,3280.91,2136,99690
2025-09-28,email,44.39,855,7747
2025-09-28,referral,0.0,0,0
2025-09-29,organic,0.0,0,0
2025-09-29,paid_search,6147.99,3441,56649
2025-09-29,paid_social,3828.54,2644,116912
2025-09-29,email,42.92,849,7825
2025-09-29,referral,0.0,0,0
2025-09-30,organic,0.0,0,0
2025-09-30,paid_search,6321.29,3450,52669
2025-09-30,paid_social,3858.58,2857,127529
2025-09-30,email,50.69,1008,8679
2025-09-30,referral,0.0,0,0
2025-10-01,organic,0.0,0,0
2025-10-01,paid_search,4825.5,3056,49925
2025-10-01,paid_social,4107.1,2977,131546
2025-10-01,email,56.84,1054,9417
2025-10-01,referral,0.0,0,0
2025-10-02,organic,0.0,0,0
2025-10-02,paid_search,6081.87,3436,51106
2025-10-02,paid_social,3448.57,2735,113783
2025-10-02,email,46.39,926,8411
2025-10-02,referral,0.0,0,0
2025-10-03,organic,0.0,0,0
2025-10-03,paid_search,5802.5,3103,56836
2025-10-03,paid_social,4786.32,3027,125164
2025-10-03,email,45.09,890,8174
2025-10-03,referral,0.0,0,0
2025-10-04,organic,0.0,0,0
2025-10-04,paid_search,3162.49,1573,26688
2025-10-04,paid_social,3288.82,2290,95605
2025-10-04,email,38.86,756,7545
2025-10-04,referral,0.0,0,0
2025-10-05,organic,0.0,0,0
2025-10-05,paid_search,5716.97,2927,46825
2025-10-05,paid_social,3114.1,2272,93818
2025-10-05,email,40.42,809,7363
2025-10-05,referral,0.0,0,0
2025-10-06,organic,0.0,0,0
2025-10-06,paid_search,6185.48,3105,49105
2025-10-06,paid_social,4164.17,2892,115840
2025-10-06,email,41.36,795,7116
2025-10-06,referral,0.0,0,0
2025-10-07,organic,0.0,0,0
2025-10-07,paid_search,5392.72,3041,49502
2025-10-07,paid_social,3417.54,2336,94957
2025-10-07,email,46.06,857,7247
2025-10-07,referral,0.0,0,0
2025-10-08,organic,0.0,0,0
2025-10-08,paid_search,4980.88,2709,45037
2025-10-08,paid_social,3297.12,2360,100578
2025-10-08,email,52.35,1054,9821
2025-10-08,referral,0.0,0,0
2025-10-09,organic,0.0,0,0
2025-10-09,paid_search,5613.6,3045,50682
2025-10-09,paid_social,4199.21,3015,117437
2025-10-09,email,41.88,828,7095
2025-10-09,referral,0.0,0,0
2025-10-10,organic,0.0,0,0
2025-10-10,paid_search,6583.65,3314,50712
2025-10-10,paid_social,3481.11,2620,113165
2025-10-10,email,49.13,956,8231
2025-10-10,referral,0.0,0,0
2025-10-11,organic,0.0,0,0
2025-10-11,paid_search,5060.32,2661,44500
2025-10-11,paid_social,3083.72,2345,104393
2025-10-11,email,43.98,866,7745
2025-10-11,referral,0.0,0,0
2025-10-12,organic,0.0,0,0
2025-10-12,paid_search,4957.6,2560,42096
2025-10-12,paid_social,3303.83,2359,104044
2025-10-12,email,40.54,813,7208
2025-10-12,referral,0.0,0,0
2025-10-13,organic,0.0,0,0
2025-10-13,paid_search,6048.2,3245,52938
2025-10-13,paid_social,3852.55,2949,132327
2025-10-13,email,42.4,872,8302
2025-10-13,referral,0.0,0,0
2025-10-14,organic,0.0,0,0
2025-10-14,paid_search,5155.57,2838,48364
2025-10-14,paid_social,4667.81,3103,122821
2025-10-14,email,53.49,1091,9667
2025-10-14,referral,0.0,0,0
2025-10-15,organic,0.0,0,0
2025-10-15,paid_search,5728.3,3061,49740
2025-10-15,paid_social,3567.25,2538,102446
2025-10-15,email,38.42,737,6655
2025-10-15,referral,0.0,0,0
2025-10-16,organic,0.0,0,0
2025-10-16,paid_search,6122.63,3309,54744
2025-10-16,paid_social,4043.44,2789,113751
2025-10-16,email,47.65,1024,9190
2025-10-16,referral,0.0,0,0
2025-10-17,organic,0.0,0,0
2025-10-17,paid_search,5398.17,3032,47026
2025-10-17,paid_social,4247.09,3003,122141
2025-10-17,email,40.37,830,7634
2025-10-17,referral,0.0,0,0
2025-10-18,organic,0.0,0,0
2025-10-18,paid_search,4627.73,2737,42520
2025-10-18,paid_social,3261.68,2385,110609
2025-10-18,email,37.23,770,6566
2025-10-18,referral,0.0,0,0
2025-10-19,organic,0.0,0,0
2025-10-19,paid_search,5699.65,2978,55247
2025-10-19,paid_social,2687.38,2048,88873
2025-10-19,email,42.06,835,7767
2025-10-19,referral,0.0,0,0
2025-10-20,organic,0.0,0,0
2025-10-20,paid_search,5195.74,2507,42487
2025-10-20,paid_social,3653.44,2448,95453
2025-10-20,email,43.62,867,7233
2025-10-20,referral,0.0,0,0
2025-10-21,organic,0.0,0,0
2025-10-21,paid_search,5363.62,2882,46792
2025-10-21,paid_social,3270.24,2422,99487
2025-10-21,email,52.14,957,8313
2025-10-21,referral,0.0,0,0
2025-10-22,organic,0.0,0,0
2025-10-22,paid_search,5415.05,3193,48380
2025-10-22,paid_social,3882.23,2635,114450
2025-10-22,email,42.26,913,8718
2025-10-22,referral,0.0,0,0
2025-10-23,organic,0.0,0,0
2025-10-23,paid_search,6412.76,3375,50078
2025-10-23,paid_social,3754.68,2863,111906
2025-10-23,email,49.57,924,8879
2025-10-23,referral,0.0,0,0
2025-10-24,organic,0.0,0,0
2025-10-24,paid_search,5408.79,2819,47401
2025-10-24,paid_social,3426.94,2391,97698
2025-10-24,email,50.41,908,8433
2025-10-24,referral,0.0,0,0
2025-10-25,organic,0.0,0,0
2025-10-25,paid_search,5194.84,2694,47089
2025-10-25,paid_social,2807.85,2321,105456
2025-10-25,email,41.92,827,7422
2025-10-25,referral,0.0,0,0
2025-10-26,organic,0.0,0,0
2025-10-26,paid_search,4715.58,2671,45531
2025-10-26,paid_social,3608.09,2333,91282
2025-10-26,email,32.91,700,6610
2025-10-26,referral,0.0,0,0
2025-10-27,organic,0.0,0,0
2025-10-27,paid_search,5908.48,3160,46993
2025-10-27,paid_social,3335.07,2388,110311
2025-10-27,email,49.81,946,8389
2025-10-27,referral,0.0,0,0
2025-10-28,organic,0.0,0,0
2025-10-28,paid_search,5894.86,3015,47581
2025-10-28,paid_social,3545.37,2731,113912
2025-10-28,email,40.29,782,7542
2025-10-28,referral,0.0,0,0
2025-10-29,organic,0.0,0,0
2025-10-29,paid_search,6371.36,3201,55865
2025-10-29,paid_social,3453.11,2722,121299
2025-10-29,email,45.34,875,7856
2025-10-29,referral,0.0,0,0
2025-10-30,organic,0.0,0,0
2025-10-30,paid_search,4855.45,2974,47710
2025-10-30,paid_social,3248.77,2234,89918
2025-10-30,email,39.63,813,7857
2025-10-30,referral,0.0,0,0
2025-10-31,organic,0.0,0,0
2025-10-31,paid_search,5604.59,2989,47124
2025-10-31,paid_social,3819.81,2767,114777
2025-10-31,email,43.81,873,8823
2025-10-31,referral,0.0,0,0
2025-11-01,organic,0.0,0,0
2025-11-01,paid_search,5974.88,3157,53892
2025-11-01,paid_social,3790.18,2725,114735
2025-11-01,email,41.6,847,7931
2025-11-01,referral,0.0,0,0
2025-11-02,organic,0.0,0,0
2025-11-02,paid_search,5586.09,3366,54759
2025-11-02,paid_social,3579.13,2398,100498
2025-11-02,email,51.89,1045,9282
2025-11-02,referral,0.0,0,0
2025-11-03,organic,0.0,0,0
2025-11-03,paid_search,7346.02,3859,65184
2025-11-03,paid_social,4681.25,3416,139812
2025-11-03,email,44.12,934,9078
2025-11-03,referral,0.0,0,0
2025-11-04,organic,0.0,0,0
2025-11-04,paid_search,5997.21,3336,51038
2025-11-04,paid_social,4846.52,3436,145687
2025-11-04,email,48.31,1034,9285
2025-11-04,referral,0.0,0,0
2025-11-05,organic,0.0,0,0
2025-11-05,paid_search,6441.52,3618,53666
2025-11-05,paid_social,3938.03,2682,121860
2025-11-05,email,44.69,920,8384
2025-11-05,referral,0.0,0,0
2025-11-06,organic,0.0,0,0
2025-11-06,paid_search,6674.31,3591,58700
2025-11-06,paid_social,4037.5,2885,114080
2025-11-06,email,53.91,1058,9409
2025-11-06,referral,0.0,0,0
2025-11-07,organic,0.0,0,0
2025-11-07,paid_search,6207.72,3634,58834
2025-11-07,paid_social,4261.73,3038,122484
2025-11-07,email,51.49,1072,10399
2025-11-07,referral,0.0,0,0
2025-11-08,organic,0.0,0,0
2025-11-08,paid_search,6154.93,3393,56556
2025-11-08,paid_social,3287.23,2601,108067
2025-11-08,email,45.24,838,7429
2025-11-08,referral,0.0,0,0
2025-11-09,organic,0.0,0,0
2025-11-09,paid_search,6304.91,3432,54599
2025-11-09,paid_social,3830.24,2720,113109
2025-11-09,email,42.02,868,8015
2025-11-09,referral,0.0,0,0
2025-11-10,organic,0.0,0,0
2025-11-10,paid_search,6482.93,3666,60487
2025-11-10,paid_social,4415.0,3320,150637
2025-11-10,email,57.69,1154,11314
2025-11-10,referral,0.0,0,0
2025-11-11,organic,0.0,0,0
2025-11-11,paid_search,6370.49,3415,51967
2025-11-11,paid_social,4603.11,3555,144387
2025-11-11,email,54.7,1079,9144
2025-11-11,referral,0.0,0,0
2025-11-12,organic,0.0,0,0
2025-11-12,paid_search,6981.14,3747,56064
2025-11-12,paid_social,4083.26,2922,122592
2025-11-12,email,56.94,1131,10030
2025-11-12,referral,0.0,0,0
2025-11-13,organic,0.0,0,0
2025-11-13,paid_search,5971.87,3445,54665
2025-11-13,paid_social,4882.06,3156,143108
2025-11-13,email,47.39,949,8229
2025-11-13,referral,0.0,0,0
2025-11-14,organic,0.0,0,0
2025-11-14,paid_search,6603.75,3634,60247
2025-11-14,paid_social,5154.37,3565,146260
2025-11-14,email,51.6,1038,10212
2025-11-14,referral,0.0,0,0
2025-11-15,organic,0.0,0,0
2025-11-15,paid_search,5480.07,2865,47497
2025-11-15,paid_social,3953.95,2711,107948
2025-11-15,email,47.07,1008,9320
2025-11-15,referral,0.0,0,0
2025-11-16,organic,0.0,0,0
2025-11-16,paid_search,4229.05,2663,44430
2025-11-16,paid_social,3933.12,2928,126165
2025-11-16,email,44.39,905,8146
2025-11-16,referral,0.0,0,0
2025-11-17,organic,0.0,0,0
2025-11-17,paid_search,6597.13,3841,62412
2025-11-17,paid_social,4033.18,2948,111899
2025-11-17,email,48.98,1013,9582
2025-11-17,referral,0.0,0,0
2025-11-18,organic,0.0,0,0
2025-11-18,paid_search,7923.6,3824,65782
2025-11-18,paid_social,3909.61,3033,133664
2025-11-18,email,51.75,927,8522
2025-11-18,referral,0.0,0,0
2025-11-19,organic,0.0,0,0
2025-11-19,paid_search,6605.34,4016,63567
2025-11-19,paid_social,3940.52,3068,125686
2025-11-19,email,50.89,996,10199
2025-11-19,referral,0.0,0,0
2025-11-20,organic,0.0,0,0
2025-11-20,paid_search,7181.83,3512,55035
2025-11-20,paid_social,3820.97,2847,123765
2025-11-20,email,58.56,1121,10027
2025-11-20,referral,0.0,0,0
2025-11-21,organic,0.0,0,0
2025-11-21,paid_search,7539.58,4042,67101
2025-11-21,paid_social,4142.55,3258,140482
2025-11-21,email,50.38,1020,10168
2025-11-21,referral,0.0,0,0
2025-11-22,organic,0.0,0,0
2025-11-22,paid_search,6010.94,3209,55428
2025-11-22,paid_social,3385.41,2501,98456
2025-11-22,email,46.25,981,9131
2025-11-22,referral,0.0,0,0
2025-11-23,organic,0.0,0,0
2025-11-23,paid_search,6616.07,3531,56346
2025-11-23,paid_social,3746.73,2640,111239
2025-11-23,email,42.56,872,7523
2025-11-23,referral,0.0,0,0
2025-11-24,organic,0.0,0,0
2025-11-24,paid_search,7352.81,4327,72255
2025-11-24,paid_social,4186.75,2939,125229
2025-11-24,email,46.4,920,7674
2025-11-24,referral,0.0,0,0
2025-11-25,organic,0.0,0,0
2025-11-25,paid_search,6352.3,3681,62837
2025-11-25,paid_social,4688.14,3768,157639
2025-11-25,email,50.94,980,8902
2025-11-25,referral,0.0,0,0
2025-11-26,organic,0.0,0,0
2025-11-26,paid_search,7108.95,3713,57829
2025-11-26,paid_social,4196.25,3023,117175
2025-11-26,email,47.24,1016,9035
2025-11-26,referral,0.0,0,0
2025-11-27,organic,0.0,0,0
2025-11-27,paid_search,6416.01,3225,56650
2025-11-27,paid_social,4032.47,2707,106757
2025-11-27,email,51.7,1066,9983
2025-11-27,referral,0.0,0,0
2025-11-28,organic,0.0,0,0
2025-11-28,paid_search,7434.01,3791,62787
