month,plan,segment,region,starting_mrr,new_mrr,expansion_mrr,contraction_mrr,churned_mrr,ending_mrr,new_accounts,churned_accounts,active_accounts
2026-06-01,business,mid_market,us,40770.63,1377.9,1202.99,525.74,1067.8,41757.98,2,1,49
2026-06-01,business,mid_market,eu,23915.59,844.1,816.62,281.72,495.01,24799.58,1,1,29
2026-06-01,business,mid_market,apac,12651.22,441.33,362.6,125.88,263.49,13065.78,1,0,15
2026-06-01,business,mid_market,latam,6983.37,253.72,142.99,48.15,150.09,7181.84,0,0,8
2026-06-01,business,enterprise,us,37320.03,1354.47,1836.72,698.69,388.0,39424.53,0,0,5
2026-06-01,business,enterprise,eu,21785.15,753.88,943.75,430.94,228.85,22822.99,0,0,3
2026-06-01,business,enterprise,apac,12079.67,422.22,547.02,222.81,148.94,12677.16,0,0,2
2026-06-01,business,enterprise,latam,5642.62,208.44,183.7,64.54,67.75,5902.46,0,0,1
2026-06-01,enterprise,smb,us,556.05,22.04,8.54,3.29,27.45,555.89,0,0,6
2026-06-01,enterprise,smb,eu,332.05,13.47,5.48,2.23,19.18,329.6,0,0,4
2026-06-01,enterprise,smb,apac,181.82,6.28,2.86,1.14,10.33,179.5,0,0,2
2026-06-01,enterprise,smb,latam,100.71,3.13,0.86,0.4,5.32,98.98,0,0,1
2026-06-01,enterprise,mid_market,us,17829.07,595.38,633.85,186.87,455.21,18416.22,1,1,22
2026-06-01,enterprise,mid_market,eu,10732.82,340.84,378.7,112.41,227.49,11112.46,0,0,13
2026-06-01,enterprise,mid_market,apac,5870.99,192.56,195.86,65.73,120.22,6073.45,0,0,7
2026-06-01,enterprise,mid_market,latam,3084.94,119.15,47.92,18.76,77.71,3155.54,0,0,4
2026-06-01,enterprise,enterprise,us,114154.14,4522.99,6276.09,2068.19,1231.91,121653.13,1,0,17
2026-06-01,enterprise,enterprise,eu,65005.18,2007.15,3427.44,1014.29,690.6,68734.88,0,0,10
2026-06-01,enterprise,enterprise,apac,35667.58,1371.77,1757.8,645.32,431.33,37720.49,0,0,5
2026-06-01,enterprise,enterprise,latam,17938.33,714.81,481.2,166.93,175.9,18791.51,0,0,3
