return_id,order_id,line_item_id,return_date,reason,quantity,refund_amount,status
7456,43464,108628,2025-09-15,wrong_item,2,137.52,refunded
7457,131953,329635,2025-08-08,changed_mind,3,160.01,pending
7458,178412,445522,2024-08-31,wrong_item,1,80.9,approved
7459,142071,354871,2025-09-12,wrong_item,2,183.01,rejected
7460,16057,40080,2025-11-06,damaged,2,19.4,pending
7461,96798,241910,2024-09-01,changed_mind,3,8.18,refunded
7462,61977,154911,2024-10-09,wrong_item,1,155.32,rejected
7463,153577,383564,2024-12-04,defective,3,105.66,rejected
7464,54116,135116,2024-10-04,defective,2,75.75,refunded
7465,73318,183225,2024-03-14,not_as_described,2,45.99,pending
7466,45399,113410,2024-12-07,defective,2,191.2,refunded
7467,15787,39389,2024-07-02,wrong_item,2,67.82,approved
7468,5209,13066,2025-07-19,changed_mind,3,99.58,pending
7469,7348,18377,2026-01-16,changed_mind,1,139.36,pending
7470,12935,32270,2024-11-20,wrong_item,1,154.12,approved
7471,22964,57464,2025-07-22,changed_mind,2,68.83,pending
7472,34735,86806,2024-12-17,defective,1,134.39,refunded
7473,49015,122433,2025-05-11,wrong_item,3,106.23,approved
7474,181097,452183,2024-06-23,defective,3,158.4,refunded
7475,106552,266390,2025-01-03,wrong_item,2,174.66,pending
7476,184144,459811,2024-11-19,not_as_described,3,145.92,refunded
7477,60608,151465,2025-09-08,changed_mind,1,192.35,pending
7478,556,1379,2024-09-26,wrong_item,1,80.59,rejected
7479,195197,487517,2024-09-30,defective,2,20.71,rejected
7480,31146,77874,2024-05-29,wrong_item,3,197.89,pending
7481,153923,384451,2024-11-22,not_as_described,3,54.56,pending
7482,42259,105668,2025-09-13,not_as_described,1,189.26,pending
7483,98582,246443,2025-01-29,damaged,3,5.52,refunded
7484,69613,174057,2024-03-21,changed_mind,3,193.93,refunded
7485,102196,255512,2024-11-04,changed_mind,3,174.51,refunded
7486,35555,88891,2025-04-13,defective,1,184.81,pending
7487,56523,141197,2024-09-04,defective,1,35.53,rejected
7488,174919,436797,2025-09-23,not_as_described,1,88.85,pending
7489,131507,328545,2025-09-05,defective,2,10.68,pending
7490,3741,9358,2024-10-08,defective,1,163.43,approved
7491,152696,381348,2025-12-23,damaged,3,58.08,approved
7492,44416,110944,2025-05-19,defective,3,52.48,pending
7493,192675,481169,2024-03-06,changed_mind,2,6.92,refunded
7494,174900,436741,2025-07-24,changed_mind,2,185.58,rejected
7495,30325,75728,2024-03-16,damaged,1,199.49,rejected
7496,146072,364843,2025-08-28,defective,2,59.47,refunded
7497,18849,47157,2025-11-12,changed_mind,2,138.02,approved
7498,3163,7905,2024-04-28,wrong_item,1,145.25,approved
7499,139967,349664,2024-03-12,defective,2,145.88,rejected
7500,127185,317790,2025-12-06,damaged,1,182.49,approved
7501,120738,301788,2025-07-24,not_as_described,3,113.21,refunded
7502,42477,106199,2025-09-07,wrong_item,2,8.19,rejected
7503,53762,134238,2024-03-17,changed_mind,2,74.85,refunded
7504,111560,278882,2024-02-04,defective,2,183.85,refunded
7505,98907,247217,2024-03-18,damaged,3,59.51,refunded
7506,81740,204366,2025-05-12,changed_mind,3,10.9,pending
7507,80235,200601,2026-01-03,damaged,1,71.52,rejected
7508,39184,97991,2024-05-28,changed_mind,3,187.75,pending
7509,97527,243726,2024-11-18,wrong_item,1,170.18,approved
7510,65371,163385,2025-07-04,not_as_described,2,23.37,rejected
7511,149735,373986,2025-11-20,not_as_described,1,18.1,pending
7512,93885,234529,2025-09-24,changed_mind,3,176.58,rejected
7513,128372,320708,2024-11-03,changed_mind,3,47.28,refunded
7514,79282,198199,2025-10-31,wrong_item,3,114.98,approved
7515,44380,110860,2024-05-27,defective,3,128.13,rejected
7516,196438,490614,2024-08-09,damaged,3,117.33,refunded
7517,102495,256251,2024-05-27,damaged,2,72.22,refunded
7518,180770,451372,2024-08-13,changed_mind,2,40.35,pending
7519,186012,464550,2024-08-21,damaged,2,194.53,rejected
7520,18510,46273,2024-02-22,damaged,3,156.9,pending
7521,156460,390776,2025-12-01,not_as_described,1,140.16,rejected
7522,139117,347571,2024-12-06,damaged,2,60.03,approved
7523,67492,168699,2025-04-12,damaged,1,49.41,approved
7524,9679,24227,2025-01-02,defective,1,160.52,rejected
7525,40938,102335,2025-04-19,not_as_described,3,148.02,refunded
7526,112587,281507,2025-03-30,damaged,3,103.46,refunded
7527,162511,405872,2026-01-03,not_as_described,3,52.88,rejected
7528,162549,405962,2025-07-28,wrong_item,1,47.35,approved
7529,179769,448896,2024-03-29,damaged,2,189.47,pending
7530,139077,347474,2024-05-10,wrong_item,2,173.33,refunded
7531,120291,300671,2025-03-17,damaged,1,87.69,refunded
7532,85182,212933,2024-11-18,damaged,3,131.86,approved
7533,60118,150222,2024-09-21,wrong_item,3,111.72,refunded
7534,158138,394982,2025-02-27,damaged,3,187.29,refunded
7535,65974,164925,2024-03-12,not_as_described,3,177.7,pending
7536,19478,48742,2025-01-07,not_as_described,3,182.03,pending
7537,115914,289804,2024-04-03,wrong_item,2,147.77,rejected
7538,68635,171555,2025-07-05,defective,3,17.42,pending
7539,155691,388887,2024-09-05,wrong_item,2,182.69,rejected
7540,96277,240524,2025-04-05,not_as_described,1,186.7,rejected
7541,65294,163201,2024-11-01,not_as_described,2,34.09,refunded
7542,63853,159597,2025-10-08,not_as_described,2,28.14,rejected
7543,18776,46965,2025-09-19,changed_mind,2,21.77,refunded
7544,150067,374797,2024-03-29,changed_mind,3,143.57,pending
7545,116276,290693,2025-10-16,changed_mind,2,73.87,approved
7546,34987,87478,2024-02-19,changed_mind,1,172.92,pending
7547,60499,151190,2025-01-18,defective,2,5.52,rejected
7548,28673,71665,2025-03-26,changed_mind,1,88.24,rejected
7549,18007,44979,2024-12-01,changed_mind,1,88.93,refunded
7550,105724,264278,2026-01-10,changed_mind,3,132.86,pending
7551,30267,75590,2024-07-11,wrong_item,3,175.49,pending
7552,45637,114012,2025-10-23,not_as_described,2,20.33,pending
7553,182150,454851,2024-03-27,changed_mind,3,13.25,refunded
7554,189511,473253,2025-07-29,damaged,2,161.66,pending
7555,149158,372514,2025-05-04,defective,1,8.8,approved
7556,199081,497122,2025-02-01,wrong_item,3,95.12,approved
7557,66502,166215,2025-11-21,not_as_described,2,140.92,refunded
7558,191614,478486,2024-09-17,wrong_item,3,146.18,refunded
7559,144426,360804,2025-05-15,wrong_item,1,45.07,approved
7560,90993,227371,2025-05-05,changed_mind,3,190.89,pending
7561,109741,274422,2024-09-18,not_as_described,3,90.52,pending
7562,24759,61933,2025-11-18,not_as_described,3,174.16,pending
7563,29612,73955,2024-05-13,changed_mind,1,37.2,pending
7564,53889,134556,2025-03-29,damaged,3,120.99,pending
7565,115694,289255,2025-06-16,not_as_described,1,24.34,refunded
7566,103697,259234,2024-06-12,defective,1,94.19,rejected
7567,162994,407106,2026-01-05,damaged,1,161.36,refunded
7568,68696,171707,2025-12-16,changed_mind,2,6.11,approved
7569,197399,492973,2025-07-24,damaged,2,180.02,rejected
7570,105296,263224,2025-05-24,damaged,3,42.08,pending
7571,119822,299506,2025-07-02,defective,3,137.97,pending
7572,166637,416178,2024-12-03,not_as_described,3,65.19,pending
7573,98277,245648,2025-01-23,not_as_described,1,179.69,rejected
7574,143386,358162,2025-08-17,not_as_described,2,172.03,approved
7575,56438,140984,2025-04-07,defective,1,25.96,pending
7576,67311,168243,2025-06-21,defective,3,108.06,pending
7577,51494,128585,2025-02-16,damaged,3,45.09,pending
7578,95336,238165,2024-01-28,defective,1,89.03,pending
7579,30294,75655,2024-09-19,changed_mind,2,167.31,approved
7580,135598,338731,2024-04-23,wrong_item,1,140.72,pending
7581,79365,198409,2025-12-21,changed_mind,3,44.51,approved
7582,32629,81576,2024-04-25,defective,3,176.64,pending
7583,172212,430011,2024-12-01,not_as_described,1,53.35,approved
7584,62931,157328,2024-02-11,wrong_item,1,92.79,pending
7585,188145,469863,2025-05-26,wrong_item,2,57.77,pending
7586,86585,216460,2024-07-04,changed_mind,3,181.31,pending
7587,121616,303973,2024-07-29,wrong_item,1,180.89,approved
7588,185887,464227,2024-12-02,damaged,3,11.1,pending
7589,146600,366174,2025-05-02,wrong_item,3,11.33,pending
7590,179174,447358,2025-04-25,not_as_described,1,21.6,rejected
7591,120696,301675,2024-08-08,damaged,2,198.93,refunded
7592,150218,375172,2025-06-23,changed_mind,2,37.81,rejected
7593,162684,406306,2024-12-10,defective,1,121.24,approved
7594,85684,214168,2025-11-28,changed_mind,2,192.52,approved
7595,68945,172351,2024-07-03,changed_mind,1,84.22,approved
7596,102313,255810,2024-07-05,wrong_item,3,165.66,approved
7597,197121,492286,2025-12-26,defective,1,42.94,pending
7598,15842,39526,2025-05-30,wrong_item,2,66.99,refunded
7599,110062,275238,2024-12-20,not_as_described,1,144.98,approved
7600,26852,67090,2024-09-21,defective,1,174.72,approved
7601,181957,454369,2024-10-28,changed_mind,3,121.9,approved
7602,137895,344471,2024-10-01,damaged,1,25.07,approved
7603,164169,409992,2025-08-10,not_as_described,2,163.35,approved
7604,106851,267173,2024-01-31,damaged,2,35.99,refunded
7605,1037,2605,2024-05-30,changed_mind,1,84.29,refunded
7606,65677,164165,2024-01-09,damaged,1,165.26,approved
7607,15438,38531,2024-05-02,defective,2,179.52,pending
7608,191659,478596,2024-08-13,damaged,2,127.54,pending
7609,155001,387158,2025-12-12,damaged,2,120.37,pending
7610,166510,415840,2026-01-01,not_as_described,3,44.0,rejected
7611,180737,451294,2024-05-27,not_as_described,3,5.88,rejected
7612,143875,359399,2024-10-30,damaged,1,53.28,approved
7613,86592,216476,2025-10-20,wrong_item,2,16.73,refunded
7614,74126,185278,2025-04-06,not_as_described,2,158.08,rejected
7615,164554,410973,2024-09-24,changed_mind,2,103.41,approved
7616,109556,273958,2024-09-15,wrong_item,1,25.91,rejected
7617,56021,139934,2024-09-23,defective,2,121.82,refunded
7618,3617,9052,2024-12-12,not_as_described,1,146.44,approved
7619,21112,52804,2024-03-09,changed_mind,3,147.76,approved
7620,91709,229143,2025-08-13,damaged,3,31.16,rejected
7621,96108,240122,2025-12-18,changed_mind,2,35.52,rejected
7622,59275,148139,2025-09-25,changed_mind,1,142.85,rejected
7623,159413,398191,2024-01-30,changed_mind,2,159.48,rejected
7624,164551,410967,2025-06-24,defective,1,134.62,rejected
7625,186343,465375,2025-06-01,defective,1,160.98,refunded
7626,38434,96103,2025-09-04,defective,1,31.97,refunded
7627,129602,323793,2025-07-22,defective,2,81.1,rejected
7628,53443,133428,2025-05-10,damaged,2,190.54,rejected
7629,176485,440765,2024-08-03,damaged,2,24.36,pending
7630,22192,55528,2024-04-03,not_as_described,3,197.83,rejected
7631,21691,54276,2024-03-05,not_as_described,3,93.03,approved
7632,7161,17899,2025-08-06,defective,1,138.89,refunded
7633,186331,465351,2024-11-11,damaged,3,82.92,rejected
7634,92847,231966,2025-03-05,defective,1,16.58,approved
7635,97652,244042,2025-08-18,defective,1,33.19,pending
7636,81912,204802,2024-04-01,changed_mind,2,89.39,refunded
7637,160366,400561,2025-06-30,damaged,2,107.81,rejected
7638,164179,410025,2025-07-21,changed_mind,3,193.9,refunded
7639,71769,179407,2025-10-07,damaged,2,68.55,refunded
7640,136436,340878,2025-11-26,damaged,3,98.28,refunded
7641,115024,287609,2025-10-04,damaged,2,110.07,rejected
7642,88292,220705,2025-11-04,defective,1,5.73,pending
7643,76443,191071,2025-01-31,changed_mind,1,69.58,approved
7644,136017,339820,2024-03-31,changed_mind,1,118.1,refunded
7645,31757,79385,2024-06-21,wrong_item,3,66.72,pending
7646,32509,81270,2025-03-27,wrong_item,3,158.76,refunded
7647,137931,344566,2025-08-07,changed_mind,2,163.82,refunded
7648,34777,86917,2025-05-16,not_as_described,3,84.36,refunded
7649,122527,306221,2025-11-25,not_as_described,2,57.55,rejected
7650,49674,124062,2025-06-16,defective,2,77.81,refunded
7651,130933,327114,2024-09-01,changed_mind,2,175.26,pending
7652,19508,48819,2025-02-08,damaged,3,99.53,pending
7653,140859,351865,2024-10-15,wrong_item,1,14.45,approved
7654,133058,332391,2025-09-08,not_as_described,1,116.67,rejected
7655,36057,90136,2024-12-31,damaged,3,33.18,rejected
7656,12743,31789,2025-07-01,wrong_item,2,33.65,approved
7657,32120,80275,2024-03-09,damaged,1,174.75,pending
7658,66758,166838,2025-04-29,changed_mind,2,156.98,refunded
7659,105701,264214,2024-05-01,damaged,2,139.19,refunded
7660,76309,190749,2025-03-17,changed_mind,2,153.19,pending
7661,126927,317164,2025-05-23,changed_mind,2,128.99,rejected
7662,137152,342622,2025-04-30,not_as_described,2,88.25,pending
7663,166815,416653,2026-01-21,wrong_item,3,99.18,refunded
7664,172325,430288,2024-05-17,not_as_described,2,192.26,refunded
7665,41828,104609,2024-12-17,changed_mind,3,136.77,approved
7666,122250,305538,2024-06-19,not_as_described,2,103.48,approved
7667,143463,358379,2024-03-28,wrong_item,2,69.56,pending
7668,56221,140447,2025-04-28,damaged,1,69.17,rejected
7669,29296,73200,2025-04-26,not_as_described,3,137.42,rejected
7670,66861,167109,2025-12-06,damaged,3,166.0,rejected
7671,193240,482567,2025-01-01,defective,2,6.3,rejected
7672,54837,136920,2025-05-13,defective,2,196.71,pending
7673,12077,30111,2025-11-27,wrong_item,1,187.61,pending
7674,115370,288465,2024-11-13,not_as_described,2,102.78,pending
7675,43638,109049,2024-10-04,changed_mind,2,92.5,approved
7676,142648,356275,2024-02-13,defective,2,48.61,rejected
7677,159923,399484,2026-01-11,wrong_item,1,94.14,rejected
7678,154768,386573,2024-09-10,not_as_described,3,59.23,refunded
7679,180001,449449,2024-05-26,damaged,2,98.67,refunded
7680,66353,165833,2024-12-18,changed_mind,1,197.68,pending
7681,139692,348960,2025-08-06,not_as_described,1,64.2,rejected
7682,133398,333226,2025-02-06,not_as_described,2,115.01,refunded
7683,150533,375971,2025-11-22,wrong_item,3,126.89,rejected
7684,110315,275849,2024-10-09,damaged,1,119.8,rejected
7685,178557,445890,2024-12-03,defective,2,136.72,refunded
7686,54722,136629,2025-10-27,defective,2,67.43,approved
7687,12745,31796,2024-12-11,defective,2,185.53,rejected
7688,161838,404160,2025-01-15,not_as_described,3,15.47,pending
7689,143457,358362,2025-11-01,not_as_described,1,113.36,rejected
7690,46994,117405,2025-09-29,changed_mind,2,24.24,pending
7691,75304,188236,2024-07-07,wrong_item,2,164.74,pending
7692,58616,146443,2025-09-07,defective,1,17.8,refunded
7693,20872,52188,2024-08-20,defective,3,189.96,approved
7694,2710,6813,2024-09-01,wrong_item,3,40.17,approved
7695,132119,330051,2024-10-09,damaged,2,129.47,refunded
7696,48317,120713,2025-08-27,changed_mind,1,74.56,pending
7697,9545,23889,2025-01-05,wrong_item,1,198.86,pending
7698,76267,190650,2025-03-05,changed_mind,1,142.69,rejected
7699,153155,382505,2024-10-26,wrong_item,3,43.97,rejected
7700,86699,216739,2024-02-26,defective,2,38.07,pending
7701,46601,116436,2024-10-04,defective,2,51.1,rejected
7702,181595,453448,2024-02-08,wrong_item,3,14.21,rejected
7703,150612,376179,2024-10-13,defective,2,112.06,rejected
7704,31112,77783,2024-03-12,damaged,3,41.16,refunded
7705,141748,354057,2025-06-06,defective,2,145.83,refunded
7706,37655,94139,2025-04-09,changed_mind,1,66.93,pending
7707,194021,484506,2025-02-18,damaged,3,41.55,refunded
7708,16060,40088,2024-12-16,wrong_item,3,90.28,approved
7709,10865,27132,2024-08-15,damaged,2,63.41,refunded
7710,60767,151866,2024-08-05,damaged,3,22.51,rejected
7711,83928,209856,2024-12-19,not_as_described,2,199.12,approved
7712,150630,376229,2024-07-27,damaged,3,110.58,approved
7713,66141,165339,2024-01-23,not_as_described,3,111.81,rejected
7714,161437,403172,2025-06-15,changed_mind,2,56.06,pending
7715,139509,348505,2024-03-30,changed_mind,2,60.67,rejected
7716,154284,385346,2024-01-19,defective,1,106.84,pending
7717,65522,163768,2024-08-20,changed_mind,1,132.83,approved
7718,121301,303192,2025-01-27,wrong_item,1,94.37,pending
7719,143391,358177,2025-03-19,not_as_described,2,94.34,approved
7720,168536,420915,2025-08-15,changed_mind,2,66.45,pending
7721,77139,192784,2024-11-25,wrong_item,2,166.35,approved
7722,111358,278388,2025-05-08,defective,2,26.07,approved
7723,23725,59325,2025-04-27,changed_mind,1,12.53,approved
7724,103937,259855,2025-01-29,wrong_item,1,177.83,refunded
7725,187701,468757,2025-06-29,wrong_item,3,92.23,approved
7726,141658,353846,2024-02-02,damaged,2,11.46,rejected
7727,70353,175888,2024-11-20,defective,3,173.95,approved
7728,156514,390890,2025-01-27,not_as_described,3,17.55,approved
7729,147250,367782,2025-11-27,damaged,3,108.3,rejected
7730,184594,460949,2025-08-17,defective,2,9.19,rejected
7731,144379,360675,2024-11-26,not_as_described,3,118.45,refunded
7732,66486,166177,2024-11-28,not_as_described,3,52.68,approved
7733,197984,494361,2025-02-22,not_as_described,3,170.11,approved
7734,166060,414713,2024-10-13,changed_mind,3,176.43,approved
7735,83559,208925,2025-05-11,defective,3,95.97,approved
7736,166557,415965,2025-06-01,wrong_item,3,23.65,pending
7737,31269,78184,2024-08-24,changed_mind,3,48.38,pending
7738,177469,443223,2025-10-09,changed_mind,2,64.88,refunded
7739,55120,137655,2025-06-16,changed_mind,1,113.23,refunded
7740,110653,276667,2024-10-26,damaged,1,145.02,refunded
7741,76945,192316,2025-08-22,changed_mind,3,126.39,rejected
7742,112622,281601,2024-05-24,defective,3,156.78,rejected
7743,175271,437674,2024-09-24,damaged,3,194.78,refunded
7744,184330,460300,2024-12-06,damaged,3,192.02,rejected
7745,31536,78825,2025-06-20,not_as_described,2,98.62,approved
7746,56179,140342,2025-07-07,defective,1,45.51,refunded
7747,33017,82554,2025-07-30,wrong_item,2,70.99,approved
7748,61733,154305,2024-03-24,wrong_item,1,37.22,pending
7749,10611,26521,2025-05-23,damaged,3,78.84,rejected
7750,32929,82322,2024-11-13,damaged,2,112.01,pending
7751,116149,290378,2024-01-14,changed_mind,1,21.81,pending
7752,90214,225477,2025-04-18,damaged,1,114.55,pending
7753,7541,18889,2026-01-04,changed_mind,2,110.24,pending
7754,12766,31844,2024-05-09,changed_mind,3,138.29,approved
7755,198658,496044,2025-04-01,changed_mind,3,130.37,rejected
7756,63768,159386,2024-02-26,changed_mind,2,196.27,rejected
7757,56465,141064,2024-05-07,changed_mind,1,120.74,rejected
7758,94479,236016,2024-08-16,damaged,2,121.97,refunded
7759,172759,431387,2025-02-01,defective,1,194.78,approved
7760,56273,140579,2024-10-07,not_as_described,2,49.01,rejected
