check_id,line_item_id,menu_item_id,quantity
700365,4,402,1
700366,1,102,1
700366,2,106,1
700366,3,110,1
700366,4,102,1
700367,1,104,1
700367,2,109,1
700367,3,205,2
700367,4,301,2
700368,1,105,1
700368,2,110,1
700368,3,105,1
700368,4,108,1
700368,5,202,3
700368,6,307,4
700368,7,502,1
700369,1,107,1
700369,2,206,1
700369,3,503,1
700370,1,108,1
700370,2,104,1
700370,3,106,1
700370,4,201,2
700370,5,501,1
700371,1,109,1
700371,2,106,1
700371,3,203,2
700371,4,305,1
700372,1,102,1
700372,2,107,1
700372,3,101,1
700373,1,104,1
700373,2,110,1
700373,3,103,1
700373,4,103,1
700373,5,104,1
700373,6,309,5
700374,1,105,1
700374,2,404,1
700375,1,107,1
700375,2,101,1
700375,3,103,1
700375,4,107,1
700375,5,108,1
700376,1,101,1
700376,2,103,1
700376,3,110,1
700376,4,310,3
700377,1,101,1
700377,2,110,1
700377,3,204,2
700377,4,303,1
700378,1,103,1
700378,2,106,1
700378,3,204,2
700378,4,301,2
700379,1,102,1
700379,2,108,1
700379,3,107,1
700379,4,305,2
700379,5,404,2
700380,1,108,1
700381,1,106,1
700381,2,307,1
700382,1,108,1
700382,2,301,1
700382,3,503,1
700383,1,102,1
700383,2,109,1
700383,3,103,1
700383,4,102,1
700383,5,106,1
700383,6,109,1
700383,7,204,4
700383,8,302,6
700383,9,404,2
700384,1,103,1
700384,2,101,1
700384,3,304,2
700385,1,103,1
700385,2,205,1
700385,3,306,1
700386,1,106,1
700386,2,110,1
700386,3,102,1
700386,4,107,1
700386,5,105,1
700386,6,203,3
700386,7,307,5
700386,8,402,2
700387,1,104,1
700387,2,107,1
700387,3,106,1
700387,4,106,1
700387,5,106,1
700387,6,109,1
700387,7,201,3
700387,8,306,5
700388,1,105,1
700388,2,102,1
700388,3,108,1
700388,4,104,1
700388,5,201,2
700388,6,401,2
700389,1,105,1
700389,2,105,1
700390,1,101,1
700390,2,105,1
700390,3,307,1
700391,1,107,1
700391,2,102,1
700391,3,205,2
700391,4,501,1
700391,5,403,1
700392,1,102,1
700392,2,109,1
700392,3,310,1
700392,4,401,1
700393,1,108,1
700393,2,108,1
700393,3,104,1
700393,4,203,2
700393,5,301,3
700393,6,404,2
700394,1,110,1
700394,2,109,1
700394,3,108,1
700394,4,108,1
700394,5,302,4
700395,1,102,1
700395,2,105,1
700395,3,106,1
700395,4,107,1
700395,5,503,1
700395,6,404,2
700396,1,106,1
700396,2,110,1
700396,3,205,1
700396,4,310,2
700397,1,103,1
700397,2,301,1
700397,3,402,1
700398,1,103,1
700398,2,108,1
700398,3,207,2
700399,1,102,1
700399,2,103,1
700399,3,101,1
700399,4,201,3
700399,5,404,1
700400,1,101,1
700400,2,105,1
700400,3,204,1
700401,1,104,1
700401,2,106,1
700401,3,203,1
700401,4,503,1
700402,1,106,1
700402,2,110,1
700402,3,206,2
700402,4,301,2
700402,5,502,1
700403,1,103,1
700403,2,103,1
700403,3,108,1
700403,4,108,1
700403,5,303,3
700404,1,104,1
700404,2,109,1
700404,3,104,1
700404,4,107,1
700404,5,207,2
700404,6,302,4
700404,7,404,2
700405,1,109,1
700405,2,104,1
700405,3,101,1
700405,4,104,1
700405,5,206,2
700405,6,304,4
700405,7,502,2
700406,1,101,1
700406,2,102,1
700406,3,207,1
700407,1,110,1
700407,2,101,1
700407,3,207,1
700407,4,303,2
700407,5,501,1
700408,1,110,1
700408,2,106,1
700408,3,203,1
700408,4,404,1
700409,1,104,1
700409,2,107,1
700409,3,109,1
700409,4,402,1
700410,1,103,1
700410,2,102,1
700410,3,105,1
700410,4,107,1
700410,5,503,1
700411,1,104,1
700411,2,103,1
700411,3,106,1
700411,4,104,1
700411,5,206,3
700411,6,303,4
700411,7,501,2
700411,8,402,2
700412,1,108,1
700412,2,103,1
700412,3,207,1
700412,4,301,2
700412,5,402,1
700413,1,105,1
700413,2,103,1
700413,3,106,1
700413,4,103,1
700413,5,110,1
700413,6,106,1
700413,7,301,6
700414,1,101,1
700414,2,103,1
700414,3,103,1
700414,4,404,1
700415,1,104,1
700415,2,108,1
700415,3,110,1
700415,4,109,1
700415,5,501,1
700416,1,105,1
700416,2,101,1
700416,3,102,1
700416,4,106,1
700416,5,204,2
700416,6,304,3
700417,1,109,1
700417,2,107,1
700417,3,203,1
700417,4,305,1
700418,1,104,1
700418,2,101,1
700418,3,205,1
700419,1,106,1
700419,2,110,1
700419,3,306,2
700419,4,501,1
700420,1,104,1
700420,2,106,1
700420,3,303,2
700421,1,109,1
700421,2,103,1
700421,3,108,1
700421,4,303,3
700421,5,402,1
700422,1,109,1
700422,2,103,1
700422,3,107,1
700422,4,108,1
700422,5,104,1
700422,6,402,3
700423,1,103,1
700423,2,102,1
700423,3,110,1
700423,4,305,3
700424,1,103,1
700424,2,107,1
700424,3,104,1
700424,4,102,1
700424,5,301,4
700424,6,505,2
700424,7,401,1
700425,1,108,1
700425,2,104,1
700425,3,204,2
700425,4,306,2
700426,1,106,1
700426,2,109,1
700426,3,403,1
700427,1,110,1
700427,2,101,1
700427,3,108,1
700427,4,201,2
700427,5,304,2
700428,1,110,1
700428,2,101,1
700429,1,104,1
700429,2,103,1
700429,3,204,1
700429,4,302,1
700430,1,106,1
700430,2,108,1
700430,3,108,1
700431,1,101,1
700431,2,305,1
700431,3,503,1
700432,1,102,1
700432,2,102,1
700432,3,203,1
700432,4,404,1
700433,1,108,1
700433,2,103,1
700433,3,202,1
700433,4,304,1
700433,5,404,1
700434,1,110,1
700434,2,109,1
700434,3,103,1
700434,4,206,2
700434,5,303,3
700435,1,103,1
700435,2,105,1
700435,3,107,1
700435,4,109,1
700436,1,110,1
700436,2,108,1
700436,3,202,1
700436,4,502,1
700437,1,104,1
700437,2,108,1
700437,3,306,1
700437,4,404,1
700438,1,101,1
700438,2,310,1
700439,1,101,1
700439,2,203,1
700440,1,107,1
700440,2,107,1
700440,3,402,1
700441,1,101,1
700441,2,107,1
700441,3,108,1
700441,4,107,1
700441,5,307,3
700442,1,110,1
700442,2,106,1
700442,3,202,1
700443,1,102,1
700443,2,102,1
700443,3,207,1
700444,1,101,1
700444,2,103,1
700444,3,305,2
700445,1,105,1
700445,2,102,1
700445,3,201,1
700445,4,505,1
700446,1,105,1
700446,2,104,1
700446,3,201,1
700446,4,304,1
700447,1,107,1
700447,2,105,1
700447,3,302,2
700447,4,503,1
700447,5,401,1
700448,1,103,1
700448,2,106,1
700448,3,101,1
700448,4,101,1
700448,5,104,1
700449,1,106,1
700449,2,104,1
700449,3,207,1
700449,4,305,2
700449,5,503,1
700450,1,107,1
700450,2,102,1
700450,3,301,2
700451,1,110,1
700451,2,505,1
700451,3,403,1
700452,1,108,1
700452,2,108,1
700452,3,109,1
700452,4,105,1
700453,1,102,1
700453,2,104,1
700453,3,108,1
700454,1,102,1
700455,1,105,1
700455,2,107,1
700455,3,204,2
700455,4,402,1
700456,1,109,1
700456,2,109,1
700456,3,204,2
700457,1,104,1
700457,2,204,1
700457,3,302,1
700458,1,108,1
700458,2,109,1
700459,1,105,1
700459,2,109,1
700459,3,207,1
700459,4,306,1
700459,5,402,1
700460,1,109,1
700460,2,103,1
700460,3,102,1
700460,4,104,1
700460,5,207,2
700460,6,505,2
700461,1,106,1
700461,2,106,1
700461,3,304,2
700461,4,402,1
700462,1,106,1
700462,2,109,1
700463,1,106,1
700463,2,102,1
700463,3,105,1
700463,4,108,1
700463,5,108,1
700463,6,102,1
700463,7,202,5
700464,1,104,1
700464,2,310,1
700465,1,109,1
700465,2,101,1
700466,1,106,1
700466,2,205,1
700466,3,301,1
700467,1,102,1
700467,2,103,1
700467,3,110,1
700467,4,108,1
700467,5,101,1
700467,6,101,1
700467,7,302,5
700468,1,103,1
700468,2,102,1
700468,3,106,1
700468,4,106,1
700468,5,202,2
700468,6,308,4
700468,7,404,2
700469,1,109,1
700469,2,203,1
700469,3,303,1
700470,1,104,1
700470,2,106,1
700470,3,110,1
700470,4,104,1
700470,5,107,1
700470,6,307,5
700471,1,110,1
700471,2,105,1
700471,3,304,2
700471,4,403,1
700472,1,108,1
700472,2,109,1
700472,3,504,1
700473,1,110,1
700473,2,101,1
700473,3,105,1
700473,4,102,1
700473,5,206,2
700473,6,402,2
700474,1,103,1
700474,2,204,1
700474,3,309,1
700475,1,102,1
700475,2,103,1
700476,1,107,1
700476,2,108,1
700477,1,104,1
700477,2,108,1
700477,3,106,1
700478,1,102,1
700478,2,103,1
700478,3,101,1
700478,4,109,1
700478,5,104,1
700478,6,206,2
700478,7,401,1
700479,1,108,1
700479,2,107,1
700479,3,201,2
700479,4,307,1
700479,5,504,1
700480,1,110,1
700480,2,103,1
700480,3,107,1
700480,4,103,1
700480,5,206,3
700481,1,105,1
700481,2,108,1
700481,3,108,1
700481,4,109,1
700481,5,202,3
700482,1,107,1
700482,2,109,1
700482,3,302,2
700483,1,102,1
700483,2,110,1
700483,3,302,1
700484,1,105,1
700484,2,109,1
700484,3,110,1
700484,4,102,1
700485,1,108,1
700486,1,108,1
700486,2,107,1
700486,3,306,2
700487,1,103,1
700487,2,309,1
700487,3,403,1
700488,1,106,1
700488,2,109,1
700488,3,103,1
700488,4,107,1
700488,5,109,1
700488,6,505,2
700489,1,107,1
700489,2,107,1
700489,3,403,1
700490,1,102,1
700490,2,101,1
700490,3,110,1
700490,4,110,1
700490,5,204,3
700490,6,304,4
700491,1,104,1
700491,2,106,1
700491,3,101,1
700491,4,109,1
700491,5,505,2
700492,1,109,1
700492,2,109,1
700492,3,106,1
700492,4,110,1
700492,5,107,1
700492,6,105,1
700492,7,203,4
700492,8,301,5
700493,1,108,1
700493,2,109,1
700493,3,305,2
700494,1,107,1
700494,2,104,1
700494,3,205,2
700494,4,307,1
700494,5,501,1
700495,1,108,1
700495,2,103,1
700495,3,202,1
700495,4,302,2
700495,5,503,1
700496,1,107,1
700496,2,101,1
700496,3,109,1
700496,4,101,1
700496,5,201,2
700496,6,305,4
700496,7,402,2
700497,1,109,1
700497,2,103,1
700497,3,107,1
700497,4,105,1
700497,5,505,1
700498,1,107,1
700498,2,101,1
700498,3,110,1
700499,1,101,1
700499,2,204,1
700500,1,101,1
700500,2,107,1
700500,3,107,1
700500,4,107,1
700500,5,307,3
700500,6,501,2
700501,1,107,1
700501,2,101,1
700501,3,206,1
700501,4,306,1
700502,1,105,1
700502,2,102,1
700502,3,204,1
700503,1,106,1
700503,2,109,1
700503,3,205,1
700503,4,301,1
700503,5,403,1
700504,1,105,1
700504,2,110,1
700504,3,107,1
700504,4,105,1
700504,5,205,2
700504,6,503,1
700504,7,404,2
700505,1,103,1
700505,2,104,1
700505,3,109,1
700505,4,108,1
700505,5,101,1
700505,6,306,5
700505,7,504,1
700506,1,109,1
700506,2,102,1
700506,3,102,1
700506,4,109,1
700506,5,110,1
700506,6,202,3
700506,7,301,5
700507,1,102,1
700507,2,105,1
700507,3,310,2
700507,4,501,1
700508,1,103,1
700508,2,104,1
700508,3,201,2
700508,4,306,2
700509,1,107,1
700509,2,101,1
700509,3,101,1
700509,4,105,1
700509,5,204,3
700509,6,305,3
700510,1,110,1
700510,2,104,1
700510,3,106,1
700510,4,203,2
700510,5,302,3
700510,6,501,1
700511,1,101,1
700511,2,101,1
700511,3,308,2
700512,1,109,1
700512,2,305,1
700512,3,401,1
700513,1,107,1
700513,2,108,1
700513,3,206,2
700514,1,107,1
700514,2,203,1
700515,1,108,1
700515,2,101,1
700516,1,101,1
700516,2,110,1
700516,3,102,1
700517,1,102,1
700517,2,103,1
700517,3,105,1
700517,4,110,1
700518,1,102,1
700518,2,107,1
700518,3,107,1
700518,4,109,1
700518,5,202,2
700518,6,310,4
700518,7,402,2
700519,1,108,1
700519,2,108,1
700519,3,109,1
700519,4,110,1
700519,5,303,3
700520,1,105,1
700521,1,104,1
700521,2,301,1
700522,1,109,1
700522,2,101,1
700522,3,103,1
700522,4,203,2
700522,5,304,3
700522,6,402,1
700523,1,103,1
700523,2,201,1
700523,3,301,1
700523,4,401,1
700524,1,106,1
700524,2,108,1
700524,3,101,1
700524,4,401,2
700525,1,105,1
700525,2,106,1
700525,3,108,1
700525,4,109,1
700525,5,203,3
700525,6,304,4
700525,7,403,1
700526,1,106,1
700526,2,108,1
700526,3,107,1
700526,4,110,1
700526,5,103,1
700526,6,404,3
700527,1,106,1
700527,2,301,1
700528,1,108,1
700528,2,104,1
700528,3,304,2
700529,1,103,1
700529,2,106,1
700529,3,107,1
700529,4,205,1
700529,5,307,2
700530,1,107,1
700530,2,108,1
700530,3,205,2
700530,4,306,1
700531,1,101,1
700531,2,101,1
700531,3,206,1
700531,4,304,1
700531,5,403,1
700532,1,103,1
700532,2,108,1
700532,3,205,2
700533,1,110,1
700533,2,109,1
700533,3,104,1
700533,4,105,1
700533,5,103,1
700533,6,109,1
700533,7,305,6
700533,8,502,2
700533,9,402,3
700534,1,107,1
700534,2,101,1
700534,3,107,1
700534,4,102,1
700534,5,106,1
700534,6,201,3
700534,7,303,4
700535,1,107,1
700535,2,109,1
700535,3,201,1
700535,4,501,1
700536,1,106,1
700536,2,108,1
700536,3,105,1
700536,4,203,2
700536,5,302,3
700536,6,501,1
700536,7,403,1
700537,1,105,1
700537,2,104,1
700537,3,105,1
700537,4,102,1
700537,5,106,1
700537,6,204,2
700537,7,403,2
700538,1,102,1
700538,2,107,1
700538,3,110,1
700538,4,101,1
700538,5,201,2
700538,6,307,4
700539,1,110,1
700539,2,101,1
700540,1,105,1
700540,2,101,1
700541,1,103,1
700541,2,103,1
700541,3,503,1
700541,4,404,1
700542,1,109,1
700542,2,107,1
700542,3,202,1
700543,1,109,1
700543,2,101,1
700543,3,110,1
700543,4,103,1
700543,5,204,3
700543,6,304,3
700544,1,106,1
700544,2,110,1
700544,3,206,1
700544,4,503,1
700545,1,105,1
700545,2,108,1
700545,3,302,2
700546,1,105,1
700546,2,108,1
700546,3,108,1
700546,4,206,1
700547,1,110,1
700547,2,105,1
700547,3,206,1
700548,1,107,1
700548,2,108,1
700548,3,105,1
700548,4,106,1
700548,5,110,1
700548,6,101,1
700548,7,202,4
700548,8,302,6
700549,1,102,1
700549,2,103,1
700549,3,101,1
700549,4,103,1
700549,5,203,3
700549,6,501,2
700549,7,401,1
700550,1,106,1
700550,2,110,1
700550,3,204,2
700550,4,305,2
700550,5,505,1
700551,1,108,1
700551,2,109,1
700552,1,107,1
700552,2,105,1
700552,3,203,2
700552,4,307,2
700553,1,104,1
700553,2,110,1
700553,3,107,1
700553,4,106,1
700553,5,203,2
700553,6,307,4
700554,1,106,1
700554,2,107,1
700554,3,110,1
700554,4,104,1
700555,1,106,1
700555,2,107,1
700555,3,203,1
700555,4,310,2
700555,5,505,1
700555,6,404,1
700556,1,110,1
700556,2,104,1
700556,3,202,1
700556,4,301,1
700557,1,105,1
700557,2,101,1
700557,3,204,2
700557,4,403,1
700558,1,108,1
700558,2,109,1
700558,3,404,1
700559,1,102,1
700559,2,108,1
700559,3,302,2
700559,4,504,1
700559,5,402,1
700560,1,103,1
700560,2,103,1
700560,3,104,1
700560,4,109,1
700560,5,205,2
700561,1,107,1
700561,2,106,1
700561,3,106,1
700561,4,503,1
700562,1,102,1
700562,2,104,1
700562,3,304,2
700563,1,105,1
700563,2,202,1
700563,3,304,1
700563,4,404,1
700564,1,108,1
700564,2,101,1
700564,3,103,1
700564,4,202,2
700564,5,301,3
700565,1,101,1
700565,2,106,1
700565,3,202,1
700565,4,302,2
700565,5,501,1
700565,6,404,1
700566,1,101,1
700567,1,102,1
700567,2,109,1
700567,3,110,1
700567,4,206,2
700568,1,102,1
700568,2,102,1
700568,3,301,1
700569,1,102,1
700569,2,110,1
700569,3,103,1
700569,4,104,1
700569,5,201,3
700569,6,402,2
700570,1,103,1
700570,2,110,1
700570,3,309,2
700570,4,401,1
700571,1,101,1
700571,2,107,1
700571,3,106,1
700571,4,106,1
700571,5,104,1
700571,6,206,4
700571,7,305,4
700572,1,108,1
700572,2,102,1
700572,3,206,1
700572,4,309,2
700572,5,503,1
700573,1,102,1
700573,2,207,1
700573,3,302,1
700574,1,107,1
700574,2,102,1
700574,3,304,1
700575,1,109,1
700575,2,101,1
700575,3,101,1
700575,4,206,2
700575,5,301,3
700576,1,108,1
700576,2,109,1
700576,3,109,1
700576,4,204,1
700576,5,301,3
700576,6,503,1
700576,7,404,2
700577,1,102,1
700577,2,108,1
700577,3,207,1
700577,4,302,2
700577,5,503,1
700577,6,403,1
700578,1,106,1
700578,2,108,1
700579,1,104,1
700579,2,110,1
700579,3,206,2
700579,4,302,1
700580,1,108,1
700580,2,102,1
700580,3,105,1
700580,4,205,2
700580,5,306,2
700581,1,109,1
700581,2,110,1
700581,3,206,1
700582,1,107,1
700582,2,109,1
700582,3,303,2
700583,1,110,1
700583,2,102,1
700583,3,106,1
700583,4,106,1
700583,5,106,1
700583,6,305,5
700584,1,106,1
700584,2,106,1
700584,3,205,1
700584,4,402,1
700585,1,105,1
700585,2,106,1
700585,3,502,1
700586,1,110,1
700586,2,103,1
700587,1,105,1
700587,2,102,1
700587,3,306,1
700588,1,101,1
700588,2,204,1
700588,3,503,1
700588,4,402,1
700589,1,109,1
700589,2,110,1
700589,3,206,1
700589,4,304,2
700589,5,401,1
700590,1,110,1
700590,2,104,1
700590,3,102,1
700590,4,109,1
700590,5,104,1
700590,6,110,1
700590,7,207,5
700590,8,301,5
700591,1,102,1
700591,2,103,1
700591,3,202,2
700592,1,102,1
700592,2,105,1
700592,3,109,1
700592,4,106,1
700592,5,102,1
700592,6,204,2
700592,7,308,5
700593,1,104,1
700593,2,105,1
700593,3,204,1
700593,4,501,1
700594,1,107,1
700594,2,103,1
700594,3,102,1
700594,4,103,1
700595,1,109,1
700595,2,110,1
700595,3,205,2
700595,4,305,2
700596,1,106,1
700596,2,105,1
700596,3,104,1
700596,4,104,1
700596,5,109,1
700596,6,109,1
700596,7,204,3
700596,8,401,3
700597,1,110,1
700597,2,106,1
700597,3,107,1
700597,4,106,1
700597,5,207,3
700597,6,307,3
700598,1,101,1
700598,2,108,1
700598,3,103,1
700598,4,105,1
700598,5,207,3
700599,1,104,1
700599,2,102,1
700599,3,110,1
700599,4,207,1
700599,5,303,2
700600,1,101,1
700601,1,107,1
700601,2,106,1
700601,3,104,1
700601,4,106,1
700601,5,110,1
700601,6,503,3
700602,1,105,1
700602,2,104,1
700602,3,205,1
700602,4,503,1
700603,1,105,1
700603,2,103,1
700603,3,103,1
700603,4,103,1
700603,5,101,1
700603,6,101,1
700603,7,206,3
700603,8,301,6
700603,9,503,2
700604,1,110,1
700604,2,105,1
700604,3,110,1
700604,4,107,1
700604,5,103,1
700604,6,110,1
700605,1,109,1
700605,2,106,1
700605,3,501,1
700605,4,403,1
700606,1,108,1
700606,2,207,1
700607,1,101,1
700607,2,203,1
700607,3,301,1
700607,4,404,1
700608,1,102,1
700608,2,103,1
700608,3,110,1
700608,4,104,1
700608,5,201,3
700608,6,302,3
700609,1,105,1
700609,2,101,1
700609,3,202,1
700609,4,306,2
700609,5,404,1
700610,1,109,1
700610,2,109,1
700610,3,102,1
700610,4,109,1
700610,5,107,1
700610,6,109,1
700610,7,204,3
700610,8,305,5
700611,1,105,1
700611,2,207,1
700611,3,304,1
700611,4,505,1
700612,1,108,1
700612,2,101,1
700612,3,104,1
700612,4,101,1
700612,5,103,1
700612,6,204,3
700613,1,108,1
700613,2,203,1
700613,3,304,1
700613,4,403,1
700614,1,101,1
700614,2,101,1
700614,3,104,1
700614,4,102,1
700614,5,202,2
700614,6,302,4
700615,1,106,1
700615,2,107,1
700615,3,107,1
700615,4,109,1
700615,5,207,2
700615,6,304,4
700615,7,404,2
700616,1,102,1
700616,2,104,1
700616,3,501,1
700617,1,107,1
700617,2,104,1
700617,3,102,1
700617,4,207,1
700617,5,302,3
700618,1,107,1
700618,2,104,1
700618,3,109,1
700618,4,303,3
700619,1,107,1
700619,2,110,1
700619,3,308,1
700619,4,503,1
700620,1,108,1
700620,2,102,1
700620,3,203,1
700621,1,102,1
700621,2,109,1
700621,3,103,1
700621,4,105,1
700621,5,108,1
700621,6,105,1
700621,7,201,3
700622,1,107,1
700622,2,103,1
700622,3,110,1
700622,4,102,1
700622,5,207,2
700622,6,304,4
700623,1,106,1
700623,2,104,1
700623,3,305,1
700624,1,110,1
700624,2,103,1
700624,3,205,2
700624,4,302,2
700625,1,103,1
700625,2,101,1
700625,3,201,2
700625,4,305,2
700626,1,109,1
700626,2,101,1
700626,3,206,1
700626,4,301,2
700627,1,108,1
700627,2,203,1
700628,1,105,1
700629,1,110,1
700629,2,104,1
700629,3,301,2
700630,1,107,1
700630,2,110,1
700630,3,109,1
700630,4,404,1
700631,1,107,1
700631,2,107,1
700631,3,103,1
700631,4,204,3
700631,5,309,3
700631,6,401,1
700632,1,110,1
700632,2,103,1
700632,3,201,1
700632,4,306,2
700632,5,501,1
700632,6,403,1
700633,1,104,1
700633,2,110,1
700633,3,105,1
700634,1,107,1
700634,2,110,1
700634,3,301,2
700635,1,104,1
700635,2,102,1
700635,3,108,1
700635,4,109,1
700635,5,103,1
700635,6,304,5
700635,7,502,2
700636,1,108,1
700636,2,101,1
700636,3,108,1
700636,4,106,1
700636,5,105,1
700636,6,102,1
700636,7,206,3
700636,8,309,5
700636,9,404,3
700637,1,101,1
700637,2,110,1
700638,1,108,1
700638,2,110,1
700638,3,205,1
700638,4,302,2
700638,5,401,1
700639,1,110,1
700639,2,201,1
700640,1,110,1
700640,2,105,1
700640,3,101,1
700640,4,107,1
700640,5,109,1
700641,1,107,1
700641,2,107,1
700641,3,104,1
700641,4,505,2
700642,1,103,1
700642,2,108,1
700642,3,103,1
700642,4,109,1
700642,5,206,2
700643,1,108,1
700643,2,101,1
700643,3,107,1
700643,4,108,1
700643,5,204,2
700644,1,106,1
700644,2,109,1
700644,3,206,2
700645,1,102,1
700645,2,103,1
700645,3,301,2
700646,1,107,1
700646,2,103,1
700646,3,305,2
700646,4,503,1
700647,1,104,1
700647,2,306,1
700648,1,109,1
700648,2,104,1
700648,3,110,1
700648,4,107,1
700648,5,101,1
700648,6,203,3
700648,7,501,3
700648,8,403,1
700649,1,106,1
700649,2,102,1
700649,3,102,1
700649,4,303,3
700649,5,501,1
700650,1,104,1
700650,2,110,1
700650,3,305,2
700650,4,505,1
700651,1,107,1
700651,2,105,1
700651,3,102,1
700651,4,109,1
700652,1,104,1
700652,2,101,1
700652,3,108,1
700652,4,105,1
700652,5,304,4
700653,1,104,1
700653,2,101,1
700653,3,110,1
