check_id,location_id,check_date,daypart,party_size,total_amount,tax_amount,server_id,order_channel,table_section,discount_amount
700349,13,2025-12-02,dinner,3,118.5,10.37,5189,dine_in,patio,0.0
700350,24,2026-04-01,late_night,1,75.0,6.56,5360,dine_in,patio,0.0
700351,14,2025-10-04,dinner,2,109.0,9.54,5209,delivery,main,19.62
700352,16,2025-10-31,lunch,3,209.5,18.33,5233,dine_in,patio,0.0
700353,6,2025-11-21,dinner,4,239.5,20.96,5087,delivery,bar,43.11
700354,2,2025-12-21,dinner,3,107.5,9.41,5029,dine_in,main,0.0
700355,13,2025-11-10,dinner,2,97.5,8.53,5182,dine_in,main,0.0
700356,14,2025-09-14,dinner,5,230.0,20.12,5202,dine_in,main,11.5
700357,19,2026-05-13,dinner,2,135.5,11.86,5280,dine_in,main,0.0
700358,17,2025-12-08,dinner,1,80.0,7.0,5245,delivery,main,14.4
700359,7,2026-04-03,dinner,3,185.5,16.23,5093,dine_in,bar,0.0
700360,16,2026-03-30,lunch,2,137.5,12.03,5232,dine_in,main,6.88
700361,17,2026-05-01,late_night,2,105.5,9.23,5248,takeout,patio,0.0
700362,10,2026-07-04,dinner,2,116.5,10.19,5139,dine_in,main,0.0
700363,14,2026-01-10,dinner,2,85.5,7.48,5208,takeout,main,0.0
700364,21,2025-12-01,dinner,2,109.5,9.58,5301,delivery,patio,19.71
700365,2,2025-11-30,dinner,3,152.0,13.3,5025,delivery,main,27.36
700366,17,2026-01-27,dinner,4,139.0,12.16,5254,takeout,patio,0.0
700367,19,2026-05-05,lunch,2,118.5,10.37,5281,delivery,patio,21.33
700368,22,2026-06-20,dinner,4,227.5,19.91,5323,dine_in,patio,0.0
700369,16,2025-10-06,lunch,1,59.0,5.16,5227,dine_in,main,0.0
700370,16,2026-06-09,dinner,3,164.0,14.35,5230,delivery,patio,29.52
700371,6,2026-04-15,late_night,2,101.5,8.88,5077,dine_in,patio,0.0
700372,21,2026-06-04,dinner,3,130.5,11.42,5315,dine_in,main,0.0
700373,18,2026-03-09,late_night,5,297.5,26.03,5266,dine_in,bar,0.0
700374,17,2025-07-01,lunch,1,51.5,4.51,5253,takeout,bar,0.0
700375,16,2025-12-25,lunch,5,197.5,17.28,5238,dine_in,main,0.0
700376,6,2026-03-01,dinner,3,191.5,16.76,5090,takeout,main,0.0
700377,4,2025-12-13,dinner,2,127.5,11.16,5052,dine_in,bar,0.0
700378,19,2026-05-25,dinner,2,119.5,10.46,5274,dine_in,bar,0.0
700379,8,2025-09-17,dinner,3,148.0,12.95,5118,takeout,main,0.0
700380,19,2025-08-29,dinner,1,31.5,2.76,5276,delivery,main,5.67
700381,1,2025-08-15,dinner,1,38.0,3.32,5002,dine_in,main,0.0
700382,4,2026-03-20,dinner,1,60.5,5.29,5051,dine_in,bar,0.0
700383,14,2026-03-02,lunch,6,360.5,31.54,5208,dine_in,bar,0.0
700384,16,2025-10-25,dinner,2,152.0,13.3,5228,dine_in,main,0.0
700385,15,2026-03-01,lunch,1,66.0,5.77,5222,takeout,main,0.0
700386,14,2026-03-04,lunch,5,264.0,23.1,5207,dine_in,patio,0.0
700387,6,2026-04-12,dinner,6,279.5,24.46,5083,takeout,main,0.0
700388,18,2025-09-17,lunch,4,217.5,19.03,5260,dine_in,patio,10.88
700389,12,2025-12-12,dinner,2,72.0,6.3,5179,dine_in,main,0.0
700390,24,2026-02-15,lunch,2,105.5,9.23,5349,dine_in,main,0.0
700391,18,2025-07-23,dinner,2,128.5,11.24,5264,kiosk,main,0.0
700392,23,2026-05-17,dinner,2,114.0,9.97,5342,takeout,main,0.0
700393,8,2025-06-17,dinner,3,183.0,16.01,5108,catering,main,0.0
700394,2,2025-11-25,lunch,4,154.0,13.47,5025,dine_in,main,0.0
700395,4,2025-06-29,dinner,4,188.0,16.45,5049,dine_in,patio,0.0
700396,17,2026-04-11,dinner,2,104.0,9.1,5249,takeout,main,0.0
700397,10,2026-02-10,lunch,1,70.5,6.17,5148,kiosk,main,0.0
700398,11,2026-04-01,dinner,2,104.5,9.14,5165,kiosk,bar,0.0
700399,24,2025-10-15,dinner,3,215.5,18.86,5353,dine_in,main,0.0
700400,8,2026-02-07,dinner,2,111.0,9.71,5107,takeout,patio,0.0
700401,4,2025-07-20,dinner,2,108.5,9.49,5053,dine_in,patio,0.0
700402,19,2025-10-01,dinner,2,114.0,9.97,5283,catering,main,5.7
700403,19,2026-07-08,dinner,4,200.0,17.5,5277,dine_in,bar,0.0
700404,19,2025-09-02,lunch,4,235.0,20.56,5277,delivery,main,42.3
700405,24,2025-08-13,lunch,4,337.5,29.53,5356,dine_in,patio,0.0
700406,18,2025-07-25,lunch,2,115.0,10.06,5259,kiosk,main,0.0
700407,11,2025-12-04,lunch,2,152.5,13.34,5165,takeout,main,0.0
700408,17,2026-02-02,lunch,2,84.5,7.39,5252,takeout,main,0.0
700409,23,2025-10-12,lunch,3,124.5,10.89,5335,dine_in,main,0.0
700410,5,2025-10-08,late_night,4,175.5,15.36,5066,delivery,main,31.59
700411,6,2026-04-18,late_night,4,329.0,28.79,5084,dine_in,main,0.0
700412,14,2025-11-19,dinner,2,121.0,10.59,5199,dine_in,main,0.0
700413,22,2026-06-02,dinner,6,263.5,23.06,5323,catering,main,0.0
700414,21,2026-05-17,lunch,3,175.5,15.36,5313,takeout,patio,0.0
700415,3,2026-06-04,lunch,4,166.5,14.57,5037,kiosk,main,0.0
700416,21,2026-02-02,late_night,4,257.0,22.49,5303,dine_in,main,0.0
700417,13,2025-07-26,dinner,2,86.5,7.57,5188,catering,main,0.0
700418,5,2025-11-06,lunch,2,117.0,10.24,5067,takeout,patio,0.0
700419,16,2025-07-18,lunch,2,95.0,8.31,5228,dine_in,bar,0.0
700420,20,2025-08-19,late_night,2,100.5,8.79,5290,takeout,patio,5.03
700421,19,2025-08-09,dinner,3,172.5,15.09,5273,dine_in,main,8.62
700422,23,2025-12-22,dinner,5,234.0,20.47,5331,dine_in,main,0.0
700423,2,2026-04-05,dinner,3,142.0,12.42,5020,dine_in,main,0.0
700424,13,2025-07-29,late_night,4,233.0,20.39,5184,dine_in,main,0.0
700425,11,2025-09-25,dinner,2,113.5,9.93,5163,dine_in,main,0.0
700426,1,2026-02-01,lunch,2,81.0,7.09,5012,takeout,main,0.0
700427,17,2026-04-27,dinner,3,193.0,16.89,5241,kiosk,patio,0.0
700428,7,2025-09-08,lunch,2,88.5,7.74,5102,delivery,main,15.93
700429,24,2025-12-31,lunch,2,112.5,9.84,5348,takeout,main,0.0
700430,3,2026-01-07,lunch,3,93.5,8.18,5040,delivery,main,16.83
700431,4,2025-06-29,dinner,1,92.5,8.09,5049,dine_in,patio,0.0
700432,7,2026-04-04,dinner,2,109.5,9.58,5103,dine_in,bar,0.0
700433,11,2026-05-04,dinner,2,131.0,11.46,5165,catering,main,0.0
700434,6,2026-02-14,dinner,3,172.0,15.05,5082,dine_in,main,0.0
700435,17,2026-01-13,lunch,4,151.0,13.21,5245,delivery,patio,27.18
700436,16,2025-09-13,dinner,2,96.5,8.44,5239,takeout,main,0.0
700437,14,2025-08-10,dinner,2,97.0,8.49,5204,catering,main,0.0
700438,20,2025-11-11,lunch,1,80.0,7.0,5296,takeout,main,0.0
700439,11,2025-11-04,lunch,1,74.0,6.47,5152,dine_in,main,0.0
700440,4,2025-08-11,dinner,2,69.5,6.08,5047,dine_in,main,0.0
700441,24,2026-05-21,dinner,4,171.0,14.96,5352,dine_in,main,0.0
700442,3,2026-02-11,dinner,2,71.5,6.26,5032,catering,main,0.0
700443,3,2025-09-14,dinner,2,94.0,8.22,5042,takeout,main,0.0
700444,2,2025-11-02,dinner,2,128.0,11.2,5030,dine_in,main,0.0
700445,21,2026-06-05,lunch,2,106.5,9.32,5304,dine_in,main,0.0
700446,12,2026-01-09,dinner,2,116.5,10.19,5173,dine_in,bar,0.0
700447,5,2026-04-13,dinner,2,115.0,10.06,5066,dine_in,main,0.0
700448,18,2026-04-18,dinner,5,247.5,21.66,5270,delivery,main,44.55
700449,19,2025-07-14,dinner,2,125.5,10.98,5272,takeout,main,0.0
700450,17,2025-06-28,dinner,2,82.5,7.22,5255,dine_in,patio,0.0
700451,11,2025-06-23,dinner,1,52.0,4.55,5152,catering,patio,0.0
700452,15,2026-03-15,lunch,4,137.5,12.03,5218,delivery,main,24.75
700453,2,2025-09-24,lunch,3,116.5,10.19,5020,delivery,main,20.97
700454,5,2025-12-16,dinner,1,41.0,3.59,5064,takeout,main,0.0
700455,5,2025-12-12,lunch,2,104.0,9.1,5062,dine_in,bar,0.0
700456,18,2025-10-06,late_night,2,103.0,9.01,5268,takeout,main,0.0
700457,24,2025-07-14,dinner,1,63.5,5.56,5358,dine_in,main,0.0
700458,5,2025-12-18,dinner,2,70.0,6.12,5069,delivery,main,12.6
700459,8,2025-07-29,lunch,2,107.0,9.36,5108,dine_in,main,0.0
700460,9,2026-05-08,dinner,4,223.5,19.56,5134,delivery,main,40.23
700461,15,2026-06-19,late_night,2,116.5,10.19,5215,takeout,patio,0.0
700462,20,2025-11-23,dinner,2,69.0,6.04,5300,takeout,patio,0.0
700463,9,2026-02-21,dinner,6,284.0,24.85,5126,takeout,main,0.0
700464,3,2025-12-16,dinner,1,62.0,5.42,5038,dine_in,main,0.0
700465,2,2026-01-06,dinner,2,100.5,8.79,5030,dine_in,patio,0.0
700466,8,2025-07-24,lunch,1,48.5,4.24,5119,catering,main,0.0
700467,23,2026-01-05,late_night,6,304.5,26.64,5335,dine_in,main,0.0
700468,23,2025-11-02,lunch,4,283.0,24.76,5341,dine_in,main,0.0
700469,18,2026-03-31,lunch,1,63.5,5.56,5258,dine_in,main,0.0
700470,15,2026-04-12,dinner,5,210.0,18.38,5224,takeout,bar,0.0
700471,17,2026-02-17,dinner,2,115.5,10.11,5254,dine_in,main,0.0
700472,16,2026-01-12,lunch,2,86.5,7.57,5230,dine_in,main,0.0
700473,13,2025-06-30,late_night,4,213.5,18.68,5184,delivery,patio,38.43
700474,7,2026-01-10,dinner,1,79.0,6.91,5104,dine_in,patio,0.0
700475,2,2026-01-19,lunch,2,90.0,7.87,5024,dine_in,main,0.0
700476,24,2026-07-19,late_night,2,59.0,5.16,5349,takeout,patio,0.0
700477,14,2026-07-01,late_night,3,106.0,9.27,5201,dine_in,patio,0.0
700478,7,2025-08-02,dinner,5,270.0,23.62,5099,dine_in,main,0.0
700479,2,2026-04-17,dinner,2,115.0,10.06,5019,takeout,patio,0.0
700480,5,2026-02-24,lunch,4,180.5,15.79,5061,kiosk,main,0.0
700481,6,2026-05-01,late_night,4,181.0,15.84,5080,dine_in,main,0.0
700482,17,2025-11-01,lunch,2,79.0,6.91,5243,dine_in,patio,0.0
700483,19,2025-09-29,lunch,2,74.0,6.47,5282,takeout,main,0.0
700484,20,2026-01-29,dinner,4,142.0,12.42,5289,delivery,patio,25.56
700485,17,2026-01-11,dinner,1,31.5,2.76,5251,takeout,main,0.0
700486,20,2026-07-04,lunch,2,71.0,6.21,5286,dine_in,main,0.0
700487,24,2025-07-26,dinner,1,78.0,6.82,5346,dine_in,main,0.0
700488,22,2026-03-14,lunch,5,211.0,18.46,5327,takeout,main,0.0
700489,3,2025-11-30,dinner,2,67.0,5.86,5042,dine_in,patio,0.0
700490,11,2025-11-09,dinner,4,277.0,24.24,5154,dine_in,bar,0.0
700491,1,2026-04-29,lunch,4,202.0,17.67,5011,takeout,patio,0.0
700492,6,2025-09-18,dinner,6,280.5,24.54,5080,dine_in,patio,0.0
700493,8,2026-05-14,dinner,2,87.0,7.61,5114,takeout,bar,0.0
700494,10,2026-01-30,dinner,2,127.0,11.11,5142,takeout,main,0.0
700495,24,2025-06-18,dinner,2,130.0,11.38,5357,delivery,bar,23.4
700496,14,2026-05-28,dinner,4,285.0,24.94,5199,takeout,main,0.0
700497,7,2026-06-09,dinner,4,164.5,14.39,5096,delivery,main,29.61
700498,21,2026-05-14,dinner,3,116.0,10.15,5309,takeout,main,0.0
700499,8,2025-10-10,lunch,1,75.0,6.56,5111,takeout,bar,0.0
700500,13,2026-06-02,dinner,4,219.0,19.16,5190,dine_in,main,0.0
700501,19,2025-11-25,lunch,2,105.0,9.19,5274,delivery,main,18.9
700502,16,2026-03-27,dinner,2,90.0,7.87,5234,kiosk,main,0.0
700503,3,2026-05-29,lunch,2,99.0,8.66,5045,delivery,patio,17.82
700504,15,2026-04-01,late_night,4,201.0,17.59,5225,catering,main,0.0
700505,19,2026-01-14,dinner,5,271.5,23.76,5272,dine_in,main,13.58
700506,3,2026-06-06,dinner,5,264.0,23.1,5033,catering,patio,13.2
700507,15,2026-06-27,dinner,2,139.0,12.16,5217,dine_in,main,0.0
700508,24,2025-08-16,dinner,2,137.0,11.99,5354,dine_in,main,0.0
700509,8,2025-08-24,dinner,4,252.0,22.05,5107,dine_in,main,0.0
700510,10,2025-12-15,dinner,3,170.5,14.92,5147,catering,main,0.0
700511,10,2025-06-22,lunch,2,160.0,14.0,5144,catering,main,0.0
700512,7,2025-10-15,lunch,1,63.5,5.56,5091,delivery,main,11.43
700513,18,2026-05-28,dinner,2,78.0,6.82,5266,dine_in,main,0.0
700514,13,2026-06-22,lunch,1,39.5,3.46,5184,takeout,main,0.0
700515,16,2025-10-23,lunch,2,93.5,8.18,5230,dine_in,main,0.0
700516,2,2025-11-28,dinner,3,129.5,11.33,5016,dine_in,bar,6.48
700517,2,2025-10-11,lunch,4,152.5,13.34,5019,dine_in,main,0.0
700518,14,2026-01-29,lunch,4,264.5,23.14,5207,dine_in,main,0.0
700519,18,2025-08-06,dinner,4,167.0,14.61,5267,dine_in,main,0.0
700520,2,2025-11-03,dinner,1,36.0,3.15,5022,dine_in,bar,0.0
700521,2,2026-04-26,late_night,1,51.0,4.46,5028,dine_in,bar,0.0
700522,18,2025-07-10,lunch,3,249.5,21.83,5263,dine_in,main,0.0
700523,20,2026-02-10,dinner,1,88.5,7.74,5295,takeout,bar,4.42
700524,4,2026-02-20,dinner,3,157.0,13.74,5056,takeout,main,7.85
700525,8,2025-12-12,lunch,4,266.5,23.32,5113,dine_in,bar,0.0
700526,13,2026-01-18,dinner,5,211.5,18.51,5182,dine_in,main,0.0
700527,19,2026-02-11,dinner,1,37.5,3.28,5276,delivery,bar,6.75
700528,11,2026-01-18,dinner,2,116.5,10.19,5156,dine_in,main,0.0
700529,23,2025-11-01,dinner,3,133.0,11.64,5334,dine_in,main,0.0
700530,17,2025-11-01,dinner,2,87.0,7.61,5246,dine_in,patio,0.0
700531,8,2025-08-22,dinner,2,166.0,14.52,5117,dine_in,patio,8.3
700532,20,2025-12-15,dinner,2,102.5,8.97,5290,delivery,main,18.45
700533,22,2026-01-17,dinner,6,375.0,32.81,5324,dine_in,main,0.0
700534,9,2025-06-29,dinner,5,288.5,25.24,5135,dine_in,main,0.0
700535,17,2025-09-28,lunch,2,108.0,9.45,5248,kiosk,main,5.4
700536,17,2026-06-08,dinner,3,179.5,15.71,5242,dine_in,bar,0.0
700537,21,2025-06-19,lunch,5,237.5,20.78,5314,dine_in,bar,0.0
700538,3,2025-08-26,dinner,4,219.0,19.16,5036,takeout,main,0.0
700539,11,2025-11-08,late_night,2,88.5,7.74,5165,dine_in,main,0.0
700540,2,2025-06-20,lunch,2,98.0,8.57,5030,dine_in,patio,4.9
700541,7,2026-03-21,dinner,2,135.5,11.86,5099,dine_in,bar,0.0
700542,23,2025-07-31,dinner,2,80.5,7.04,5342,dine_in,bar,0.0
700543,9,2025-08-01,dinner,4,276.5,24.19,5134,takeout,patio,13.83
700544,3,2026-02-13,dinner,2,88.5,7.74,5044,dine_in,main,0.0
700545,2,2025-07-24,dinner,2,80.5,7.04,5023,dine_in,patio,0.0
700546,20,2025-11-11,lunch,3,108.5,9.49,5286,dine_in,main,0.0
700547,2,2026-01-03,late_night,2,72.0,6.3,5023,takeout,patio,3.6
700548,15,2025-07-14,lunch,6,311.0,27.21,5214,dine_in,patio,15.55
700549,16,2026-02-13,dinner,4,305.5,26.73,5231,delivery,main,54.99
700550,15,2025-11-21,late_night,2,113.5,9.93,5224,dine_in,main,0.0
700551,6,2026-01-09,dinner,2,70.0,6.12,5078,dine_in,main,0.0
700552,18,2025-08-23,lunch,2,102.5,8.97,5266,dine_in,main,0.0
700553,11,2026-05-13,lunch,4,182.5,15.97,5155,takeout,main,0.0
700554,12,2026-05-13,dinner,4,128.5,11.24,5176,dine_in,main,0.0
700555,19,2026-02-18,lunch,2,135.0,11.81,5282,dine_in,bar,0.0
700556,15,2025-09-25,lunch,2,92.0,8.05,5215,delivery,bar,16.56
700557,24,2026-07-10,lunch,2,136.0,11.9,5352,delivery,main,24.48
700558,13,2026-01-22,dinner,2,85.5,7.48,5182,takeout,main,0.0
700559,13,2025-11-10,lunch,2,116.5,10.19,5189,dine_in,main,0.0
700560,19,2025-09-07,dinner,4,202.5,17.72,5272,dine_in,main,0.0
700561,4,2025-08-23,lunch,3,110.5,9.67,5054,kiosk,bar,0.0
700562,10,2026-03-04,late_night,2,126.0,11.02,5144,dine_in,patio,0.0
700563,18,2026-07-02,lunch,1,86.5,7.57,5256,dine_in,main,0.0
700564,1,2026-05-09,late_night,3,192.5,16.84,5010,dine_in,patio,9.62
700565,10,2026-04-19,dinner,2,161.5,14.13,5137,dine_in,main,0.0
700566,3,2025-10-06,dinner,1,62.0,5.42,5036,takeout,bar,0.0
700567,23,2026-07-05,dinner,3,125.0,10.94,5333,takeout,main,0.0
700568,10,2025-06-21,dinner,2,89.0,7.79,5150,dine_in,patio,0.0
700569,19,2025-06-30,dinner,4,237.5,20.78,5272,catering,main,0.0
700570,2,2025-08-10,lunch,2,126.0,11.02,5027,dine_in,main,0.0
700571,6,2026-05-04,dinner,5,266.5,23.32,5087,catering,patio,0.0
700572,19,2025-09-11,dinner,2,138.0,12.07,5283,dine_in,main,0.0
700573,11,2025-09-16,lunch,1,59.5,5.21,5161,dine_in,main,0.0
700574,2,2025-07-08,dinner,2,89.0,7.79,5028,dine_in,main,0.0
700575,19,2026-02-05,dinner,3,202.5,17.72,5271,dine_in,main,0.0
700576,7,2025-08-17,dinner,3,195.5,17.11,5098,dine_in,main,0.0
700577,6,2025-12-28,dinner,2,131.5,11.51,5076,dine_in,main,0.0
700578,1,2025-08-13,dinner,2,62.0,5.42,5003,takeout,main,0.0
700579,10,2026-05-25,dinner,2,96.0,8.4,5142,dine_in,main,4.8
700580,9,2026-04-14,dinner,3,142.5,12.47,5129,dine_in,main,0.0
700581,2,2026-03-05,dinner,2,74.5,6.52,5030,dine_in,patio,0.0
700582,19,2025-11-15,late_night,2,92.0,8.05,5280,catering,bar,0.0
700583,3,2026-06-02,dinner,5,201.5,17.63,5040,dine_in,main,0.0
700584,6,2026-03-04,dinner,2,86.5,7.57,5087,takeout,main,0.0
700585,11,2025-11-12,dinner,2,90.5,7.92,5156,dine_in,bar,0.0
700586,5,2025-10-20,dinner,2,75.5,6.61,5062,delivery,main,13.59
700587,13,2026-04-30,dinner,2,83.0,7.26,5190,dine_in,main,0.0
700588,23,2026-02-15,lunch,1,111.5,9.76,5334,dine_in,bar,0.0
700589,12,2025-12-14,dinner,2,132.0,11.55,5170,dine_in,patio,0.0
700590,8,2026-02-04,dinner,6,315.5,27.61,5117,dine_in,main,0.0
700591,15,2025-11-02,dinner,2,119.0,10.41,5214,delivery,main,21.42
700592,23,2026-01-04,lunch,5,303.0,26.51,5331,dine_in,patio,0.0
700593,6,2025-12-31,lunch,2,119.0,10.41,5087,takeout,main,0.0
700594,4,2026-02-21,dinner,4,166.5,14.57,5053,dine_in,main,0.0
700595,1,2026-05-04,dinner,2,104.0,9.1,5007,dine_in,patio,0.0
700596,2,2025-07-29,dinner,6,320.0,28.0,5024,kiosk,main,0.0
700597,10,2025-12-08,dinner,4,173.5,15.18,5150,takeout,main,0.0
700598,16,2026-06-13,lunch,4,214.5,18.77,5235,takeout,main,0.0
700599,17,2026-04-22,dinner,3,149.5,13.08,5244,catering,main,0.0
700600,2,2026-01-09,lunch,1,62.0,5.42,5022,delivery,bar,11.16
700601,11,2025-10-30,dinner,5,225.0,19.69,5162,takeout,patio,0.0
700602,8,2025-09-08,dinner,2,113.0,9.89,5119,kiosk,patio,0.0
700603,14,2025-08-21,dinner,6,421.5,36.88,5202,dine_in,main,0.0
700604,20,2026-01-17,lunch,6,192.0,16.8,5296,delivery,main,34.56
700605,15,2025-07-15,dinner,2,107.0,9.36,5214,takeout,patio,0.0
700606,23,2025-07-06,dinner,1,43.5,3.81,5332,delivery,main,7.83
700607,9,2026-04-23,dinner,1,96.5,8.44,5124,dine_in,main,0.0
700608,16,2025-06-24,lunch,4,228.0,19.95,5231,dine_in,bar,0.0
700609,23,2025-07-07,late_night,2,140.0,12.25,5343,dine_in,main,7.0
700610,7,2025-10-10,lunch,6,304.0,26.6,5093,dine_in,main,0.0
700611,4,2025-10-15,dinner,1,82.0,7.17,5057,kiosk,main,0.0
700612,8,2025-09-09,late_night,5,287.5,25.16,5113,delivery,patio,51.75
700613,9,2025-09-14,dinner,1,76.0,6.65,5132,dine_in,main,0.0
700614,17,2026-04-28,lunch,4,264.0,23.1,5246,dine_in,main,0.0
700615,12,2026-04-19,dinner,4,261.0,22.84,5180,dine_in,main,0.0
700616,5,2025-11-09,lunch,2,111.0,9.71,5073,takeout,main,0.0
700617,23,2026-02-13,dinner,3,144.0,12.6,5340,delivery,main,25.92
700618,2,2025-12-19,dinner,3,149.0,13.04,5023,dine_in,main,0.0
700619,14,2025-07-09,dinner,2,94.0,8.22,5205,dine_in,main,0.0
700620,17,2025-10-20,dinner,2,84.5,7.39,5254,takeout,patio,0.0
700621,24,2026-03-05,lunch,6,280.0,24.5,5356,dine_in,patio,14.0
700622,12,2026-01-28,lunch,4,250.0,21.88,5180,takeout,main,0.0
700623,18,2026-06-13,dinner,2,83.0,7.26,5258,delivery,main,14.94
700624,6,2025-07-30,late_night,2,110.5,9.67,5079,delivery,patio,19.89
700625,13,2025-07-02,dinner,2,160.0,14.0,5194,delivery,bar,28.8
700626,11,2025-07-01,lunch,2,124.0,10.85,5152,dine_in,main,0.0
700627,19,2026-02-18,dinner,1,43.5,3.81,5279,dine_in,main,0.0
700628,11,2025-07-18,late_night,1,36.0,3.15,5154,dine_in,main,0.0
700629,22,2026-04-28,dinner,2,84.5,7.39,5318,dine_in,main,0.0
700630,14,2026-03-18,dinner,3,108.0,9.45,5196,dine_in,main,5.4
700631,24,2026-01-11,dinner,3,210.5,18.42,5357,catering,patio,0.0
700632,13,2026-03-24,dinner,2,141.5,12.38,5185,dine_in,main,0.0
700633,9,2026-07-09,dinner,3,106.5,9.32,5126,dine_in,main,0.0
700634,2,2025-12-11,lunch,2,68.0,5.95,5022,delivery,main,12.24
700635,15,2026-05-29,lunch,5,354.5,31.02,5225,takeout,main,0.0
700636,17,2025-08-03,dinner,6,392.5,34.34,5250,dine_in,main,0.0
700637,13,2025-07-14,dinner,2,88.5,7.74,5191,dine_in,main,0.0
700638,22,2025-07-05,dinner,2,98.5,8.62,5330,dine_in,patio,0.0
700639,19,2026-02-01,dinner,1,42.5,3.72,5279,takeout,patio,2.12
700640,21,2026-03-26,lunch,5,190.5,16.67,5309,dine_in,main,0.0
700641,1,2026-01-13,dinner,3,126.0,11.02,5004,dine_in,main,0.0
700642,8,2025-06-20,dinner,4,187.0,16.36,5117,dine_in,bar,0.0
700643,10,2026-03-02,dinner,4,178.5,15.62,5150,dine_in,bar,0.0
700644,2,2025-10-11,lunch,2,88.0,7.7,5019,kiosk,main,0.0
700645,17,2026-02-13,dinner,2,104.0,9.1,5247,dine_in,main,0.0
700646,5,2026-06-10,lunch,2,115.5,10.11,5070,dine_in,bar,0.0
700647,20,2026-07-14,dinner,1,50.0,4.38,5288,dine_in,bar,0.0
700648,10,2026-02-25,dinner,5,324.5,28.39,5143,dine_in,main,0.0
700649,17,2025-10-19,dinner,3,177.5,15.53,5254,kiosk,bar,0.0
700650,9,2025-11-11,lunch,2,101.0,8.84,5128,catering,patio,0.0
700651,17,2026-04-14,dinner,4,143.0,12.51,5249,delivery,main,25.74
700652,3,2026-04-06,dinner,4,255.5,22.36,5041,dine_in,bar,0.0
700653,20,2026-02-25,dinner,4,225.0,19.69,5294,dine_in,main,11.25
700654,16,2026-01-04,dinner,2,110.5,9.67,5228,dine_in,main,0.0
700655,24,2026-05-24,dinner,2,116.0,10.15,5353,dine_in,patio,0.0
700656,9,2025-08-06,dinner,2,162.5,14.22,5130,dine_in,main,0.0
700657,21,2025-10-11,late_night,2,103.5,9.06,5311,dine_in,main,0.0
700658,23,2025-07-27,lunch,2,121.5,10.63,5342,takeout,patio,0.0
700659,21,2025-12-03,dinner,1,70.0,6.12,5315,dine_in,main,0.0
700660,12,2026-07-03,dinner,4,178.0,15.57,5171,kiosk,main,0.0
700661,1,2025-12-01,lunch,2,121.0,10.59,5005,kiosk,main,0.0
700662,2,2025-10-01,dinner,2,118.0,10.32,5028,catering,main,0.0
700663,19,2026-04-26,dinner,4,159.5,13.96,5272,dine_in,main,0.0
700664,14,2025-08-05,dinner,4,211.5,18.51,5202,takeout,main,10.58
700665,22,2025-09-30,lunch,4,213.5,18.68,5322,dine_in,patio,0.0
700666,13,2025-07-05,dinner,2,125.5,10.98,5195,delivery,bar,22.59
700667,23,2026-02-22,lunch,1,56.5,4.94,5345,takeout,main,2.83
700668,12,2026-03-18,dinner,2,61.0,5.34,5174,dine_in,patio,0.0
700669,22,2025-12-31,lunch,2,106.0,9.27,5330,dine_in,patio,0.0
700670,19,2025-10-08,late_night,4,187.5,16.41,5277,catering,main,0.0
700671,10,2026-03-16,dinner,4,191.5,16.76,5143,dine_in,main,0.0
700672,12,2026-01-08,lunch,4,236.0,20.65,5179,dine_in,main,0.0
700673,18,2026-04-24,dinner,4,197.0,17.24,5265,dine_in,main,0.0
700674,2,2025-10-07,late_night,3,89.5,7.83,5027,takeout,main,4.48
700675,4,2025-07-20,dinner,2,81.5,7.13,5048,takeout,patio,0.0
700676,19,2026-07-01,dinner,4,170.5,14.92,5279,takeout,main,0.0
700677,17,2025-06-19,lunch,3,136.5,11.94,5253,takeout,patio,0.0
700678,4,2025-11-04,dinner,4,203.5,17.81,5058,dine_in,patio,0.0
700679,23,2026-01-23,lunch,6,310.5,27.17,5333,takeout,bar,0.0
700680,3,2026-01-28,dinner,2,97.0,8.49,5038,delivery,bar,17.46
700681,22,2025-07-11,dinner,3,242.5,21.22,5325,dine_in,patio,0.0
700682,7,2026-05-09,late_night,4,180.0,15.75,5095,dine_in,main,0.0
700683,14,2025-11-07,dinner,1,26.5,2.32,5210,delivery,patio,4.77
700684,1,2026-05-15,late_night,2,77.0,6.74,5004,delivery,main,13.86
700685,18,2026-07-01,dinner,2,157.0,13.74,5265,dine_in,patio,0.0
700686,20,2026-02-17,lunch,3,157.5,13.78,5288,takeout,bar,0.0
700687,5,2026-05-31,late_night,3,144.0,12.6,5066,dine_in,main,7.2
700688,15,2026-05-19,late_night,3,155.0,13.56,5217,dine_in,main,0.0
700689,4,2025-12-25,dinner,2,86.0,7.52,5053,dine_in,main,0.0
700690,10,2025-06-30,lunch,2,110.0,9.62,5147,delivery,main,19.8
700691,6,2025-06-26,lunch,2,118.0,10.32,5085,delivery,patio,21.24
700692,5,2026-07-12,lunch,4,223.0,19.51,5064,dine_in,bar,0.0
700693,18,2026-01-05,dinner,1,70.0,6.12,5269,takeout,bar,0.0
700694,10,2025-06-15,dinner,2,79.0,6.91,5147,takeout,main,0.0
700695,23,2026-06-16,dinner,3,160.5,14.04,5344,dine_in,main,0.0
700696,16,2025-07-02,dinner,3,158.5,13.87,5234,takeout,main,0.0
700697,11,2025-08-11,dinner,4,294.5,25.77,5152,dine_in,main,0.0
