Date,Day of Week,Exercise,Weight,Reps,Start Time,RPE,Notes,,,,,,,,,,,,,,,,
2026-01-26,Monday,Parallel Bar Triceps Dip,177.4,30,3:49 PM,,to parallel at movement,2026-01-26,Monday,Parallel Bar Triceps Dip,177.4,30,3:49 PM,,to parallel at movement,2026-01-26,Monday,Parallel Bar Triceps Dip,177.4,30,3:49 PM,,to parallel at movement
2026-01-26,Monday,Parallel Bar Triceps Dip,177.4,5,3:51 PM,,tempo,2026-01-26,Monday,Parallel Bar Triceps Dip,177.4,5,3:51 PM,,tempo,2026-01-26,Monday,Parallel Bar Triceps Dip,177.4,5,3:51 PM,,tempo
2026-01-24,Saturday,Overhead Press,45,5,8:59:00,,,,,,,,,,,,,,,,,,
2026-01-24,Saturday,Overhead Press,65,5,9:00:00,,,,,,,,,,,,,,,,,,
2026-01-24,Saturday,Overhead Press,95,3,9:01,,,,,,,,,,,,,,,,,,
2026-01-24,Saturday,Overhead Press,105,3,9:04,,,,,,,,,,,,,,,,,,
2026-01-24,Saturday,Overhead Press,115,3,9:11,,,,,,,,,,,,,,,,,,
2026-01-24,Saturday,Overhead Press,120,6,9:18,8.5,,,,,,,,,,,,,,,,,
2026-01-24,Saturday,Overhead Press,95,5,9:20,,velocity ,,,,,,,,,,,,,,,,
2026-01-24,Saturday,Overhead Press,95,5,,,tempo,,,,,,,,,,,,,,,,
2026-01-24,Saturday,Overhead Press,95,5,,,3-point pause,,,,,,,,,,,,,,,,
2026-01-23,Friday,Flat Barbell Bench Press,95,5,9:19 AM,,,,,,,,,,,,,,,,,,
2026-01-23,Friday,Flat Barbell Bench Press,115,5,9:21 AM,,,,,,,,,,,,,,,,,,
2026-01-23,Friday,Flat Barbell Bench Press,135,3,9:22 AM,,,,,,,,,,,,,,,,,,
2026-01-23,Friday,Flat Barbell Bench Press,150,5,9:24 AM,,,,,,,,,,,,,,,,,,
2026-01-23,Friday,Flat Barbell Bench Press,170,5,9:25,,,,,,,,,,,,,,,,,,
2026-01-23,Friday,Flat Barbell Bench Press,195,10,9:29 AM,8.5,,,,,,,,,,,,,,,,,
2026-01-23,Friday,Flat Barbell Bench Press,150,5,9:39,,velocity,,,,,,,,,,,,,,,,
2026-01-23,Friday,Flat Barbell Bench Press,150,5,9:41,,tempo,,,,,,,,,,,,,,,,
2026-01-23,Friday,Flat Barbell Bench Press,150,5,9:45 AM,,3 point,,,,,,,,,,,,,,,,
2026-01-23,Friday,Pull Up,176.2,3,9:33 AM,,,,,,,,,,,,,,,,,,
2026-01-23,Friday,Pull Up,176.2,14,9:48 AM,,didn't feel like full ROM,,,,,,,,,,,,,,,,
2026-01-23,Friday,Pull Up,176.2,9,9:52 AM,,,,,,,,,,,,,,,,,,
2026-01-23,Friday,Pull Up,176.2,2,9:55 AM,,explosive,,,,,,,,,,,,,,,,
2026-01-23,Friday,Strict Wall EZ-Bar Curl,30,8,9:50 AM,,,,,,,,,,,,,,,,,,
2026-01-23,Friday,Strict Wall EZ-Bar Curl,40,7,9:54:00 AM,,negatives,,,,,,,,,,,,,,,,
2026-01-21,Wednesday,Barbell Deadlift,135,5,,,,,,,,,,,,,,,,,,,
2026-01-21,Wednesday,Barbell Deadlift,160,5,,,,,,,,,,,,,,,,,,,
2026-01-21,Wednesday,Barbell Deadlift,195,3,,,,,,,,,,,,,,,,,,,
2026-01-21,Wednesday,Barbell Deadlift,215,5,,,,,,,,,,,,,,,,,,,
2026-01-21,Wednesday,Barbell Deadlift,240,5,,,,,,,,,,,,,,,,,,,
2026-01-21,Wednesday,Barbell Deadlift,275,6,,7.5,unbelted,,,,,,,,,,,,,,,,
2026-01-21,Wednesday,Barbell Deadlift,210,5,,,,,,,,,,,,,,,,,,,
2026-01-21,Wednesday,Barbell Deadlift,210,5,,,,,,,,,,,,,,,,,,,
2026-01-21,Wednesday,Hanging Leg Raise,175.4,3,,,,,,,,,,,,,,,,,,,
2026-01-21,Wednesday,Hanging Leg Raise,175.4,27,,,,,,,,,,,,,,,,,,,
2026-01-20,Tuesday,Parallel Bar Triceps Dip,175.8,1,,,,,,,,,,,,,,,,,,,
2026-01-20,Tuesday,Parallel Bar Triceps Dip,175.8,5,,,,,,,,,,,,,,,,,,,
2026-01-20,Tuesday,Parallel Bar Triceps Dip,175.8,27,,,,,,,,,,,,,,,,,,,
2026-01-20,Tuesday,Parallel Bar Triceps Dip,175.8,5,,,tempo,,,,,,,,,,,,,,,,
2026-01-20,Tuesday,Seated Cable Row,70,5,,,,,,,,,,,,,,,,,,,
2026-01-20,Tuesday,Seated Cable Row,90,5,,,,,,,,,,,,,,,,,,,
2026-01-20,Tuesday,Seated Cable Row,100,5,,,,,,,,,,,,,,,,,,,
2026-01-20,Tuesday,Seated Cable Row,115,18,,,,,,,,,,,,,,,,,,,
2026-01-20,Tuesday,Seated Cable Row,90,8,,,tempo,,,,,,,,,,,,,,,,
2026-01-20,Tuesday,Seated Cable Row,90,8,,,3-point pause,,,,,,,,,,,,,,,,
2026-01-20,Tuesday,Lateral Dumbbell Raise,10,10,,,,,,,,,,,,,,,,,,,
2026-01-20,Tuesday,Lateral Dumbbell Raise,17.5,7,,,,,,,,,,,,,,,,,,,
2026-01-20,Tuesday,Lateral Dumbbell Raise,10,10,,,,,,,,,,,,,,,,,,,
2026-01-20,Tuesday,Cable Face Pull,10.5,10,,,,,,,,,,,,,,,,,,,
2026-01-20,Tuesday,Cable Face Pull,15.5,17,,,,,,,,,,,,,,,,,,,
2026-01-20,Tuesday,Cable Face Pull,10.5,15,,,,,,,,,,,,,,,,,,,
2026-01-20,Tuesday,Pull Up,175.8,5,,,,,,,,,,,,,,,,,,,
2026-01-19,Monday,Barbell Squat,135,5,,,,,,,,,,,,,,,,,,,
2026-01-19,Monday,Barbell Squat,160,5,,,,,,,,,,,,,,,,,,,
2026-01-19,Monday,Barbell Squat,195,3,,,,,,,,,,,,,,,,,,,
2026-01-19,Monday,Barbell Squat,210,5,,,,,,,,,,,,,,,,,,,
2026-01-19,Monday,Barbell Squat,240,5,,,,,,,,,,,,,,,,,,,
2026-01-19,Monday,Barbell Squat,275,5,,,,,,,,,,,,,,,,,,,
2026-01-19,Monday,Barbell Squat,210,5,,,,,,,,,,,,,,,,,,,
2026-01-19,Monday,Barbell Squat,210,5,,,,,,,,,,,,,,,,,,,
2026-01-19,Monday,Dumbbell Hammer Curl,10,10,,,,,,,,,,,,,,,,,,,
2026-01-19,Monday,Dumbbell Hammer Curl,15,16,,,negatives,,,,,,,,,,,,,,,,
2026-01-19,Monday,Dumbbell Hammer Curl,12.5,8,,,tempo,,,,,,,,,,,,,,,,
2026-01-18,Sunday,Overhead Press,55,5,,,,,,,,,,,,,,,,,,,
2026-01-18,Sunday,Overhead Press,70,5,,,,,,,,,,,,,,,,,,,
2026-01-18,Sunday,Overhead Press,85,3,,,,,,,,,,,,,,,,,,,
2026-01-18,Sunday,Overhead Press,90,5,,,,,,,,,,,,,,,,,,,
2026-01-18,Sunday,Overhead Press,105,5,,,,,,,,,,,,,,,,,,,
2026-01-18,Sunday,Overhead Press,115,7,,,,,,,,,,,,,,,,,,,
2026-01-18,Sunday,Overhead Press,95,5,,,velocity ,,,,,,,,,,,,,,,,
2026-01-18,Sunday,Overhead Press,95,5,,,tempo,,,,,,,,,,,,,,,,
2026-01-16,Friday,Flat Barbell Bench Press,95,5,7:17 AM,,,,,,,,,,,,,,,,,,
2026-01-16,Friday,Flat Barbell Bench Press,115,5,7:18 AM,,,,,,,,,,,,,,,,,,
2026-01-16,Friday,Flat Barbell Bench Press,135,3,7:19 AM,,,,,,,,,,,,,,,,,,
2026-01-16,Friday,Flat Barbell Bench Press,150,5,7:20 AM,,,,,,,,,,,,,,,,,,
2026-01-16,Friday,Flat Barbell Bench Press,170,5,7:25,,,,,,,,,,,,,,,,,,
2026-01-16,Friday,Flat Barbell Bench Press,205,1,7:29 AM,,,,,,,,,,,,,,,,,,
2026-01-16,Friday,Flat Barbell Bench Press,195,9,7:35 AM,8.5,,,,,,,,,,,,,,,,,
2026-01-16,Friday,Flat Barbell Bench Press,150,5,7:42,,velocity,,,,,,,,,,,,,,,,
2026-01-16,Friday,Flat Barbell Bench Press,150,5,7:46 AM,,tempo,,,,,,,,,,,,,,,,
2026-01-16,Friday,Flat Barbell Bench Press,150,6,7:49 AM,,3 point,,,,,,,,,,,,,,,,
2026-01-16,Friday,Pull Up,177,1,7:52 AM,,,,,,,,,,,,,,,,,,
2026-01-16,Friday,Pull Up,177,5,7:56 AM,,explosive,,,,,,,,,,,,,,,,
2026-01-16,Friday,Pull Up,177,8,8:00 AM,7.5,,,,,,,,,,,,,,,,,
2026-01-16,Friday,Pull Up,177,5,8:05 AM,,explosive,,,,,,,,,,,,,,,,
2026-01-16,Friday,Strict Wall EZ-Bar Curl,40,5,8:06 AM,,,,,,,,,,,,,,,,,,
2026-01-16,Friday,Strict Wall EZ-Bar Curl,40,9,8:08:00 AM,,negatives,,,,,,,,,,,,,,,,
2026-01-16,Friday,Strict Wall EZ-Bar Curl,40,8,8:12 AM,,negatives,,,,,,,,,,,,,,,,
2026-01-14,Wednesday,Barbell Deadlift,135,5,8:37 AM,,,,,,,,,,,,,,,,,,
2026-01-14,Wednesday,Barbell Deadlift,160,5,8:40 AM,,,,,,,,,,,,,,,,,,
2026-01-14,Wednesday,Barbell Deadlift,195,3,8:43 AM,,,,,,,,,,,,,,,,,,
2026-01-14,Wednesday,Barbell Deadlift,295,1,8:47 AM,6,"belted, neural set",,,,,,,,,,,,,,,,
2026-01-14,Wednesday,Barbell Deadlift,215,5,8:49 AM,,,,,,,,,,,,,,,,,,
2026-01-14,Wednesday,Barbell Deadlift,240,5,8:56 AM,,,,,,,,,,,,,,,,,,
2026-01-14,Wednesday,Barbell Deadlift,275,8,9:06 AM,7,,,,,,,,,,,,,,,,,
2026-01-14,Wednesday,Barbell Deadlift,210,5,9:10 AM,,,,,,,,,,,,,,,,,,
2026-01-14,Wednesday,Barbell Deadlift,210,5,9:16 AM,,,,,,,,,,,,,,,,,,
2026-01-14,Wednesday,Hanging Leg Raise,175.4,3,9:18 AM,,,,,,,,,,,,,,,,,,
2026-01-14,Wednesday,Hanging Leg Raise,175.4,27,9:22 AM,,,,,,,,,,,,,,,,,,
2026-01-14,Wednesday,Hanging Leg Raise,175.4,10,9:26 AM,,,,,,,,,,,,,,,,,,
2026-01-13,Tuesday,Seated Cable Row,70,5,8:30,,,,,,,,,,,,,,,,,,
2026-01-13,Tuesday,Seated Cable Row,90,5,8:32 AM,,,,,,,,,,,,,,,,,,
2026-01-13,Tuesday,Seated Cable Row,100,5,8:36 AM,,,,,,,,,,,,,,,,,,
2026-01-13,Tuesday,Seated Cable Row,115,18,8:39 AM,,,,,,,,,,,,,,,,,,
2026-01-13,Tuesday,Seated Cable Row,90,10,8:45 AM,,tempo,,,,,,,,,,,,,,,,
2026-01-13,Tuesday,Seated Cable Row,90,10,8:48 AM,,3-point pause,,,,,,,,,,,,,,,,
2026-01-13,Tuesday,Lateral Dumbbell Raise,10,10,8:55 AM,,,,,,,,,,,,,,,,,,
2026-01-13,Tuesday,Lateral Dumbbell Raise,20,13,8:58 AM,,,,,,,,,,,,,,,,,,
2026-01-13,Tuesday,Lateral Dumbbell Raise,10,13,9:01 AM,,,,,,,,,,,,,,,,,,
2026-01-13,Tuesday,Dumbbell Hammer Curl,10,10,8:56 AM,,,,,,,,,,,,,,,,,,
2026-01-13,Tuesday,Dumbbell Hammer Curl,15,12,9:03 AM,,tempo,,,,,,,,,,,,,,,,
2026-01-13,Tuesday,Dumbbell Hammer Curl,12.5,8,9:04 AM,,tempo,,,,,,,,,,,,,,,,
2026-01-13,Tuesday,Cable Face Pull,12.5,5,9:06 AM,,,,,,,,,,,,,,,,,,
2026-01-13,Tuesday,Cable Face Pull,15.5,15,9:07 AM,,,,,,,,,,,,,,,,,,
2026-01-13,Tuesday,Cable Face Pull,10.5,15,9:10 AM,,,,,,,,,,,,,,,,,,
2026-01-12,Monday,Barbell Squat,130,5,8:32 AM,,,,,,,,,,,,,,,,,,
2026-01-12,Monday,Barbell Squat,160,5,8:35 AM,,,,,,,,,,,,,,,,,,
2026-01-12,Monday,Barbell Squat,195,3,8:39 AM,,,,,,,,,,,,,,,,,,
2026-01-12,Monday,Barbell Squat,290,1,8:45 AM,8,"belted, neural set",,,,,,,,,,,,,,,,
2026-01-12,Monday,Barbell Squat,210,5,8:49 AM,,,,,,,,,,,,,,,,,,
2026-01-12,Monday,Barbell Squat,240,5,8:55,,,,,,,,,,,,,,,,,,
2026-01-12,Monday,Barbell Squat,275,5,9:04 AM,7.5,,,,,,,,,,,,,,,,,
2026-01-12,Monday,Barbell Squat,210,5,9:11 AM,,,,,,,,,,,,,,,,,,
2026-01-12,Monday,Barbell Squat,210,5,9:16 AM,,,,,,,,,,,,,,,,,,
2026-01-12,Monday,Parallel Bar Triceps Dip,177.2,1,9:19,,,,,,,,,,,,,,,,,,
2026-01-12,Monday,Parallel Bar Triceps Dip,177.2,5,9:20 AM,,,,,,,,,,,,,,,,,,
2026-01-12,Monday,Parallel Bar Triceps Dip,222.2,1,9:24 AM,,,,,,,,,,,,,,,,,,
2026-01-12,Monday,Parallel Bar Triceps Dip,267.2,1,9:27 AM,,neural set,,,,,,,,,,,,,,,,
2026-01-12,Monday,Parallel Bar Triceps Dip,222.2,15,9:30 AM,9.5,,,,,,,,,,,,,,,,,
2026-01-12,Monday,Parallel Bar Triceps Dip,177.2,8,9:33 AM,,tempo,,,,,,,,,,,,,,,,
2026-01-12,Monday,Parallel Bar Triceps Dip,177.2,8,9:36 AM,9,tempo,,,,,,,,,,,,,,,,
2026-01-11,Sunday,Overhead Press,55,5,8:19 PM,,,,,,,,,,,,,,,,,,
2026-01-11,Sunday,Overhead Press,70,5,20:20,,,,,,,,,,,,,,,,,,
2026-01-11,Sunday,Overhead Press,85,3,20:22,,,,,,,,,,,,,,,,,,
2026-01-11,Sunday,Overhead Press,90,5,20:28,,,,,,,,,,,,,,,,,,
2026-01-11,Sunday,Overhead Press,125,1,20:30,8,neural single,,,,,,,,,,,,,,,,
2026-01-11,Sunday,Overhead Press,105,5,20:35,,,,,,,,,,,,,,,,,,
2026-01-11,Sunday,Overhead Press,115,6,20:42,8,,,,,,,,,,,,,,,,,
2026-01-11,Sunday,Overhead Press,95,5,20:47,,velocity ,,,,,,,,,,,,,,,,
2026-01-11,Sunday,Overhead Press,95,5,21:00,,tempo,,,,,,,,,,,,,,,,
2026-01-10,Saturday,Pull Up,176,3,18:14,,,,,,,,,,,,,,,,,,
2026-01-10,Saturday,Pull Up,176,14,6:18 PM,9.5,,,,,,,,,,,,,,,,,
2026-01-10,Saturday,Pull Up,176,5,6:27 PM,,,,,,,,,,,,,,,,,,
2026-01-10,Saturday,Pull Up,176,3,6:33 PM,,,,,,,,,,,,,,,,,,
2026-01-10,Saturday,Pull Up,176,4,6:38 PM,,,,,,,,,,,,,,,,,,
2026-01-09,Friday,Flat Barbell Bench Press,95,5,8:48 AM,,,,,,,,,,,,,,,,,,
2026-01-09,Friday,Flat Barbell Bench Press,115,5,8:49 AM,,,,,,,,,,,,,,,,,,
2026-01-09,Friday,Flat Barbell Bench Press,135,3,8:50 AM,,,,,,,,,,,,,,,,,,
2026-01-09,Friday,Flat Barbell Bench Press,150,5,8:53 AM,,,,,,,,,,,,,,,,,,
2026-01-09,Friday,Flat Barbell Bench Press,170,5,8:56 AM,,,,,,,,,,,,,,,,,,
2026-01-09,Friday,Flat Barbell Bench Press,195,8,9:01 AM,8,,,,,,,,,,,,,,,,,
2026-01-09,Friday,Flat Barbell Bench Press,150,5,9:05,,velocity,,,,,,,,,,,,,,,,
2026-01-09,Friday,Flat Barbell Bench Press,150,5,9:11 AM,,tempo,,,,,,,,,,,,,,,,
2026-01-09,Friday,Flat Barbell Bench Press,150,6,9:17 AM,,3 point,,,,,,,,,,,,,,,,
2026-01-09,Friday,Lat Pulldown,75,5,8:33 AM,,,,,,,,,,,,,,,,,,
2026-01-09,Friday,Lat Pulldown,100,5,8:35 AM,,,,,,,,,,,,,,,,,,
2026-01-09,Friday,Lat Pulldown,120,5,8:35 AM,,,,,,,,,,,,,,,,,,
2026-01-09,Friday,Lat Pulldown,130,12,8:37 AM,,,,,,,,,,,,,,,,,,
2026-01-09,Friday,Lat Pulldown,100,10,8:41 AM,,velocity,,,,,,,,,,,,,,,,
2026-01-09,Friday,Lat Pulldown,90,8,8:43 AM,,tempo,,,,,,,,,,,,,,,,
2026-01-09,Friday,Lat Pulldown,90,7,8:46 AM,,3-point pause,,,,,,,,,,,,,,,,
2026-01-09,Friday,Strict Wall EZ-Bar Curl,40,5,8:34 AM,,,,,,,,,,,,,,,,,,
2026-01-09,Friday,Strict Wall EZ-Bar Curl,50,9,9:19:00 AM,,,,,,,,,,,,,,,,,,
2026-01-09,Friday,Strict Wall EZ-Bar Curl,40,8,9:22 AM,,velocity,,,,,,,,,,,,,,,,
2026-01-09,Friday,Strict Wall EZ-Bar Curl,30,9,9:25 AM,,tempo,,,,,,,,,,,,,,,,
2026-01-09,Friday,Strict Wall EZ-Bar Curl,30,10,9:28,,3-point pause,,,,,,,,,,,,,,,,
2026-01-07,Wednesday,Barbell Deadlift,135,5,8:37 AM,,,,,,,,,,,,,,,,,,
2026-01-07,Wednesday,Barbell Deadlift,160,5,8:41 AM,,,,,,,,,,,,,,,,,,
2026-01-07,Wednesday,Barbell Deadlift,195,3,8:44 AM,,,,,,,,,,,,,,,,,,
2026-01-07,Wednesday,Barbell Deadlift,210,5,8:47 AM,,,,,,,,,,,,,,,,,,
2026-01-07,Wednesday,Barbell Deadlift,240,5,8:53 AM,,,,,,,,,,,,,,,,,,
2026-01-07,Wednesday,Barbell Deadlift,275,5,8:59 AM,7,keeping light after rock climbing ,,,,,,,,,,,,,,,,
2026-01-07,Wednesday,Barbell Deadlift,210,5,9:22 AM,,,,,,,,,,,,,,,,,,
2026-01-07,Wednesday,Barbell Deadlift,210,5,9:26 AM,,,,,,,,,,,,,,,,,,
2026-01-07,Wednesday,Hanging Leg Raise,176.6,3,8:36 AM,,,,,,,,,,,,,,,,,,
2026-01-07,Wednesday,Hanging Leg Raise,176.6,22,9:31 AM,,,,,,,,,,,,,,,,,,
2026-01-06,Tuesday,Parallel Bar Triceps Dip,176.2,1,8:34,,,,,,,,,,,,,,,,,,
2026-01-06,Tuesday,Parallel Bar Triceps Dip,176.2,5,8:35 AM,,,,,,,,,,,,,,,,,,
2026-01-06,Tuesday,Parallel Bar Triceps Dip,216.2,10,8:39 AM,8,"dumbbell, felt weird",,,,,,,,,,,,,,,,
2026-01-06,Tuesday,Parallel Bar Triceps Dip,221.2,13,8:44 AM,8.5,,,,,,,,,,,,,,,,,
2026-01-06,Tuesday,Parallel Bar Triceps Dip,176.2,8,8:48 AM,,tempo,,,,,,,,,,,,,,,,
2026-01-06,Tuesday,Seated Cable Row,70,5,8:50,,,,,,,,,,,,,,,,,,
2026-01-06,Tuesday,Seated Cable Row,90,5,8:51 AM,,,,,,,,,,,,,,,,,,
2026-01-06,Tuesday,Seated Cable Row,100,5,8:52 AM,,,,,,,,,,,,,,,,,,
2026-01-06,Tuesday,Seated Cable Row,115,10,8:55 AM,,,,,,,,,,,,,,,,,,
2026-01-06,Tuesday,Seated Cable Row,90,10,9:03 AM,,velocity,,,,,,,,,,,,,,,,
2026-01-06,Tuesday,Seated Cable Row,90,10,9:05 AM,,tempo,,,,,,,,,,,,,,,,
2026-01-06,Tuesday,Lateral Dumbbell Raise,10,10,9:07 AM,,,,,,,,,,,,,,,,,,
2026-01-06,Tuesday,Lateral Dumbbell Raise,20,12,9:09 AM,,,,,,,,,,,,,,,,,,
2026-01-06,Tuesday,Lateral Dumbbell Raise,10,13,9:12 AM,,,,,,,,,,,,,,,,,,
2026-01-06,Tuesday,Dumbbell Hammer Curl,10,10,9:13 AM,,,,,,,,,,,,,,,,,,
2026-01-06,Tuesday,Dumbbell Hammer Curl,15,11,9:15 AM,,tempo,,,,,,,,,,,,,,,,
2026-01-06,Tuesday,Dumbbell Hammer Curl,10,5,9:17 AM,,tempo,,,,,,,,,,,,,,,,
2026-01-06,Tuesday,Cable Face Pull,12.5,5,9:18 AM,,,,,,,,,,,,,,,,,,
2026-01-06,Tuesday,Cable Face Pull,15.5,15,9:20 AM,,,,,,,,,,,,,,,,,,
2026-01-06,Tuesday,Cable Face Pull,10.5,12,9:21 AM,,,,,,,,,,,,,,,,,,
2026-01-05,Monday,Overhead Press,55,5,9:25 AM,,,,,,,,,,,,,,,,,,
2026-01-05,Monday,Overhead Press,70,5,9:26,,,,,,,,,,,,,,,,,,
2026-01-05,Monday,Overhead Press,85,3,9:27,,,,,,,,,,,,,,,,,,
2026-01-05,Monday,Overhead Press,90,5,9:30,,,,,,,,,,,,,,,,,,
2026-01-05,Monday,Overhead Press,105,5,9:32,,,,,,,,,,,,,,,,,,
2026-01-05,Monday,Overhead Press,115,7,9:37,8,"great form, pause at bottom",,,,,,,,,,,,,,,,
2026-01-05,Monday,Overhead Press,90,5,9:43,,velocity ,,,,,,,,,,,,,,,,
2026-01-05,Monday,Overhead Press,90,5,9:45,,tempo,,,,,,,,,,,,,,,,
2026-01-05,Monday,Overhead Press,90,5,9:48,,3-point pause,,,,,,,,,,,,,,,,
2026-01-05,Monday,Barbell Squat,130,5,9:51 AM,,,,,,,,,,,,,,,,,,
2026-01-05,Monday,Barbell Squat,160,5,9:57 AM,,,,,,,,,,,,,,,,,,
2026-01-05,Monday,Barbell Squat,195,3,9:59 AM,,,,,,,,,,,,,,,,,,
2026-01-05,Monday,Barbell Squat,210,5,10:03 AM,,,,,,,,,,,,,,,,,,
2026-01-05,Monday,Barbell Squat,240,5,10:09,,,,,,,,,,,,,,,,,,
2026-01-05,Monday,Barbell Squat,275,5,10:15 AM,8,"belted loosely, day after snowboarding, knee felt niggle",,,,,,,,,,,,,,,,
2026-01-05,Monday,Barbell Squat,210,5,10:21 AM,,,,,,,,,,,,,,,,,,
2026-01-05,Monday,Barbell Squat,210,5,10:26 AM,,,,,,,,,,,,,,,,,,
2025-12-30,Tuesday,Barbell Deadlift,140,5,9:20 AM,,,,,,,,,,,,,,,,,,
2025-12-30,Tuesday,Barbell Deadlift,170,5,9:21 AM,,,,,,,,,,,,,,,,,,
2025-12-30,Tuesday,Barbell Deadlift,205,5,9:25 AM,,,,,,,,,,,,,,,,,,
2025-12-30,Tuesday,Barbell Deadlift,240,9,9:29 AM,7,"unbelted, perfect form, with shoes",,,,,,,,,,,,,,,,
2025-12-30,Tuesday,Barbell Deadlift,205,5,9:33 AM,,1-inch pause,,,,,,,,,,,,,,,,
2025-12-30,Tuesday,Barbell Deadlift,205,5,9:36 AM,,negative,,,,,,,,,,,,,,,,
2025-12-29,Monday,Hanging Leg Raise,177.4,3,10:16 AM,,,,,,,,,,,,,,,,,,
2025-12-29,Monday,Hanging Leg Raise,177.4,6,10:21 AM,,tempo,,,,,,,,,,,,,,,,
2025-12-30,Tuesday,Flat Barbell Bench Press,100,5,9:44 AM,,,,,,,,,,,,,,,,,,
2025-12-30,Tuesday,Flat Barbell Bench Press,120,5,9:45 AM,,,,,,,,,,,,,,,,,,
2025-12-30,Tuesday,Flat Barbell Bench Press,145,5,9:47 AM,,,,,,,,,,,,,,,,,,
2025-12-30,Tuesday,Flat Barbell Bench Press,170,8,9:51 AM,7,,,,,,,,,,,,,,,,,
2025-12-30,Tuesday,Flat Barbell Bench Press,145,5,9:55 AM,,velocity,,,,,,,,,,,,,,,,
2025-12-30,Tuesday,Flat Barbell Bench Press,145,5,9:59 AM,,tempo,,,,,,,,,,,,,,,,
2025-12-30,Tuesday,Lat Pulldown,70,5,10:02 AM,,,,,,,,,,,,,,,,,,
2025-12-30,Tuesday,Lat Pulldown,90,5,10:03 AM,,,,,,,,,,,,,,,,,,
2025-12-30,Tuesday,Lat Pulldown,100,8,10:04 AM,,,,,,,,,,,,,,,,,,
2025-12-30,Tuesday,Lat Pulldown,100,10,10:07 AM,,,,,,,,,,,,,,,,,,
2025-12-30,Tuesday,Strict Wall EZ-Bar Curl,30,5,10:09 AM,,,,,,,,,,,,,,,,,,
2025-12-30,Tuesday,Strict Wall EZ-Bar Curl,40,9,10:11 AM,,,,,,,,,,,,,,,,,,
2025-12-30,Tuesday,Strict Wall EZ-Bar Curl,40,7,10:14 AM,,,,,,,,,,,,,,,,,,
2025-12-29,Monday,Overhead Press,65,5,9:12 AM,,,2025-12-29,Monday,Overhead Press,65,5,9:12 AM,,,2025-12-29,Monday,Overhead Press,65,5,9:12 AM,,
2025-12-29,Monday,Overhead Press,75,5,9:14,,,2025-12-29,Monday,Overhead Press,75,5,9:14,,,2025-12-29,Monday,Overhead Press,75,5,9:14,,
2025-12-29,Monday,Overhead Press,90,5,9:16,,,2025-12-29,Monday,Overhead Press,90,5,9:16,,,2025-12-29,Monday,Overhead Press,90,5,9:16,,
2025-12-29,Monday,Overhead Press,105,8,9:21,8,,2025-12-29,Monday,Overhead Press,105,8,9:21,8,,2025-12-29,Monday,Overhead Press,105,8,9:21,8,
2025-12-29,Monday,Overhead Press,90,7,9:27,,velocity ,2025-12-29,Monday,Overhead Press,90,7,9:27,,velocity ,2025-12-29,Monday,Overhead Press,90,7,9:27,,velocity 
2025-12-29,Monday,Overhead Press,90,5,9:30,,tempo,2025-12-29,Monday,Overhead Press,90,5,9:30,,tempo,2025-12-29,Monday,Overhead Press,90,5,9:30,,tempo
2025-12-29,Monday,Barbell Squat,140,5,9:35:00,,,2025-12-29,Monday,Barbell Squat,140,5,9:35:00,,,2025-12-29,Monday,Barbell Squat,140,5,9:35:00,,
2025-12-29,Monday,Barbell Squat,170,5,9:38:00,,,2025-12-29,Monday,Barbell Squat,170,5,9:38:00,,,2025-12-29,Monday,Barbell Squat,170,5,9:38:00,,
2025-12-29,Monday,Barbell Squat,205,3,9:40,,,2025-12-29,Monday,Barbell Squat,205,3,9:40,,,2025-12-29,Monday,Barbell Squat,205,3,9:40,,
2025-12-29,Monday,Barbell Squat,240,5,9:45 AM,,,2025-12-29,Monday,Barbell Squat,240,5,9:45 AM,,,2025-12-29,Monday,Barbell Squat,240,5,9:45 AM,,
2025-12-29,Monday,Barbell Squat,205,5,9:51 AM,,velocity,2025-12-29,Monday,Barbell Squat,205,5,9:51 AM,,velocity,2025-12-29,Monday,Barbell Squat,205,5,9:51 AM,,velocity
2025-12-29,Monday,Barbell Squat,205,5,9:54 AM,,tempo,2025-12-29,Monday,Barbell Squat,205,5,9:54 AM,,tempo,2025-12-29,Monday,Barbell Squat,205,5,9:54 AM,,tempo
2025-12-29,Monday,Lateral Dumbbell Raise,10,10,9:59 AM,,,2025-12-29,Monday,Lateral Dumbbell Raise,10,10,9:59 AM,,,2025-12-29,Monday,Lateral Dumbbell Raise,10,10,9:59 AM,,
2025-12-29,Monday,Lateral Dumbbell Raise,10,15,10:01 AM,,,2025-12-29,Monday,Lateral Dumbbell Raise,10,15,10:01 AM,,,2025-12-29,Monday,Lateral Dumbbell Raise,10,15,10:01 AM,,
2025-12-29,Monday,Parallel Bar Triceps Dip,177.4,3,10:14 AM,,,2025-12-29,Monday,Parallel Bar Triceps Dip,177.4,3,10:14 AM,,,2025-12-29,Monday,Parallel Bar Triceps Dip,177.4,3,10:14 AM,,
2025-12-29,Monday,Parallel Bar Triceps Dip,177.4,8,10:17 AM,,tempo,2025-12-29,Monday,Parallel Bar Triceps Dip,177.4,8,10:17 AM,,tempo,2025-12-29,Monday,Parallel Bar Triceps Dip,177.4,8,10:17 AM,,tempo
